Validity_date,City,Persist_value_minTemp,EC_minTemp_1,EC_minTemp_2,CO_minTemp_1,CO_minTemp_2,C3_minTemp_1,C3_minTemp_2,OH_minTemp_1,OH_minTemp_2
08/12/2016,Beer Sheva,8,10,9,11,11,12,12,11,10
08/12/2016,Bet Shean,10,11,9,12,13,11,11,13,11
08/12/2016,Elat,14,14,14,13,13,11,11,12,12
08/12/2016,En Gedi,19,17,17,18,18,14,13,19,19
08/12/2016,Haifa,12,12,12,13,13,12,13,12,12
08/12/2016,Jerusalem,10,9,7,11,11,9,9,10,10
08/12/2016,Lod,10,11,11,13,13,9,9,10,11
08/12/2016,Mizpe Ramon,9,6,7,10,10,9,8,10,10
08/12/2016,Nazareth,9,10,9,11,11,9,10,11,11
08/12/2016,Qazrin,10,10,9,11,10,8,8,9,9
08/12/2016,Tel Aviv,13,11,11,13,13,9,9,10,11
08/12/2016,Tiberias,12,11,11,13,12,14,11,11,11
08/12/2016,Zefat,8,8,9,11,11,8,9,9,9
09/12/2016,Afula,5,7,7,8,9,5,7,9,9
09/12/2016,Ashdod,12,13,13,10,10,10,11,10,11
09/12/2016,Beer Sheva,6,5,6,8,8,9,11,7,7
09/12/2016,Bet Shean,9,8,7,9,10,9,11,8,9
09/12/2016,Elat,13,12,13,12,12,11,13,12,12
09/12/2016,En Gedi,16,15,15,15,15,13,14,16,17
09/12/2016,Haifa,12,9,8,9,9,9,9,9,9
09/12/2016,Jerusalem,10,5,5,7,7,6,7,7,7
09/12/2016,Lod,9,6,7,9,9,6,8,8,9
09/12/2016,Mizpe Ramon,8,5,5,7,7,7,7,8,9
09/12/2016,Nazareth,11,6,5,6,7,7,7,7,8
09/12/2016,Qazrin,7,7,7,7,7,6,7,8,8
09/12/2016,Tel Aviv,11,8,7,8,8,7,8,10,9
09/12/2016,Tiberias,11,8,9,10,9,11,11,7,8
09/12/2016,Zefat,8,5,6,6,6,5,5,8,8
10/12/2016,Afula,2,6,6,8,8,7,7,7,7
10/12/2016,Ashdod,11,12,13,11,11,11,11,10,10
10/12/2016,Beer Sheva,6,5,6,7,8,8,8,6,6
10/12/2016,Bet Shean,7,6,5,8,8,8,8,7,7
10/12/2016,Elat,12,11,11,11,10,9,10,9,10
10/12/2016,En Gedi,15,15,15,14,14,12,11,16,16
10/12/2016,Haifa,9,8,8,9,9,11,10,12,8
10/12/2016,Jerusalem,6,5,4,6,6,6,6,6,7
10/12/2016,Lod,9,6,7,9,9,9,9,7,6
10/12/2016,Mizpe Ramon,6,4,2,6,6,7,7,6,6
10/12/2016,Nazareth,7,5,4,8,8,6,7,7,6
10/12/2016,Qazrin,6,5,6,6,6,6,6,5,5
10/12/2016,Tel Aviv,10,8,8,9,9,8,8,10,6
10/12/2016,Tiberias,8,8,8,8,8,13,10,7,6
10/12/2016,Zefat,2,4,4,6,7,7,6,5,5
11/12/2016,Afula,1,9,10,12,11,11,10,10,10
11/12/2016,Ashdod,9,15,15,13,13,14,13,13,13
11/12/2016,Beer Sheva,3,9,9,10,9,10,10,9,8
11/12/2016,Bet Shean,4,11,11,14,13,12,10,10,9
11/12/2016,Elat,11,12,12,11,11,8,8,9,9
11/12/2016,En Gedi,12,15,15,16,15,13,12,17,14
11/12/2016,Haifa,8,12,13,12,12,13,13,12,11
11/12/2016,Jerusalem,6,9,8,10,9,8,8,9,9
11/12/2016,Lod,6,11,11,13,12,12,12,11,11
11/12/2016,Mizpe Ramon,5,6,6,8,8,7,7,8,7
11/12/2016,Nazareth,8,9,9,9,9,9,9,9,9
11/12/2016,Qazrin,1,9,8,8,8,8,8,8,7
11/12/2016,Tel Aviv,7,12,12,13,11,11,11,13,11
11/12/2016,Tiberias,8,11,12,12,11,14,11,9,9
11/12/2016,Zefat,3,8,8,8,8,7,7,8,7
12/12/2016,Afula,7,9,10,11,11,10,11,10,10
12/12/2016,Ashdod,13,14,14,14,13,13,13,13,12
12/12/2016,Beer Sheva,7,7,8,10,10,12,11,9,9
12/12/2016,Bet Shean,11,9,9,10,10,11,12,9,10
12/12/2016,Elat,9,12,12,12,12,10,11,10,10
12/12/2016,En Gedi,12,15,16,17,15,14,13,18,14
12/12/2016,Haifa,13,12,12,12,12,13,13,14,11
12/12/2016,Jerusalem,8,8,8,9,9,8,8,9,9
12/12/2016,Lod,12,9,9,13,12,12,12,11,11
12/12/2016,Mizpe Ramon,4,7,7,8,7,7,8,8,8
12/12/2016,Nazareth,10,10,10,10,10,10,11,10,9
12/12/2016,Qazrin,6,7,7,9,9,9,9,8,9
12/12/2016,Tel Aviv,13,10,10,13,12,12,12,12,12
12/12/2016,Tiberias,11,10,11,10,11,11,12,10,9
12/12/2016,Zefat,7,8,8,8,9,8,8,8,9
13/12/2016,Afula,9,11,11,13,13,14,12,12,13
13/12/2016,Ashdod,13,14,16,13,12,14,13,15,15
13/12/2016,Beer Sheva,6,9,10,9,9,10,11,11,10
13/12/2016,Bet Shean,8,11,11,13,14,14,14,11,11
13/12/2016,Elat,10,11,12,11,11,10,10,10,11
13/12/2016,En Gedi,15,16,16,15,14,15,14,17,16
13/12/2016,Haifa,13,13,13,13,13,12,12,14,15
13/12/2016,Jerusalem,9,9,10,9,10,9,9,10,10
13/12/2016,Lod,13,12,12,13,13,13,13,12,13
13/12/2016,Mizpe Ramon,5,8,7,8,8,8,8,9,9
13/12/2016,Nazareth,10,11,11,11,11,12,12,10,11
13/12/2016,Qazrin,8,9,9,10,10,11,10,9,8
13/12/2016,Tel Aviv,12,12,13,13,13,13,12,13,13
13/12/2016,Tiberias,11,12,13,12,12,13,12,10,11
13/12/2016,Zefat,8,9,10,9,10,8,8,9,10
14/12/2016,Afula,11,12,11,12,13,14,13,11,11
14/12/2016,Ashdod,15,15,15,17,16,15,15,13,14
14/12/2016,Beer Sheva,7,11,10,11,11,12,12,12,13
14/12/2016,Bet Shean,11,13,13,15,14,16,15,9,10
14/12/2016,Elat,10,13,13,13,13,15,12,14,14
14/12/2016,En Gedi,16,17,16,16,16,16,15,17,17
14/12/2016,Haifa,10,14,13,12,12,12,12,12,11
14/12/2016,Jerusalem,9,11,11,10,10,9,8,8,10
14/12/2016,Lod,13,12,12,13,13,12,13,11,13
14/12/2016,Mizpe Ramon,8,8,9,8,8,7,8,9,9
14/12/2016,Nazareth,10,12,11,11,8,12,11,9,9
14/12/2016,Qazrin,10,8,10,9,9,9,9,8,9
14/12/2016,Tel Aviv,13,13,14,15,15,15,14,11,12
14/12/2016,Tiberias,13,13,13,13,13,12,13,9,9
14/12/2016,Zefat,7,10,11,9,9,7,6,8,8
15/12/2016,Afula,13,6,6,8,8,7.33,8,8,8
15/12/2016,Ashdod,15,14,14,13,14,13,14,12,12
15/12/2016,Beer Sheva,11,8,8,8,9,7.67,7,7,8
15/12/2016,Bet Shean,14,7,7,10,10,8,9,7,7
15/12/2016,Elat,15,10,9,10,10,9.67,10,9,9
15/12/2016,En Gedi,18,14,14,13,13,13.33,11,13,12
15/12/2016,Haifa,12,9,8,10,10,10,7,11,7
15/12/2016,Jerusalem,8,7,6,6,6,6,6,5,5
15/12/2016,Lod,13,6,6,8,9,7.67,10,9,8
15/12/2016,Mizpe Ramon,8,5,5,6,6,5.33,4,5,5
15/12/2016,Nazareth,9,5,5,8,6,6,6,5,5
15/12/2016,Qazrin,9,4,4,5,5,4.67,4,5,5
15/12/2016,Tel Aviv,14,8,12,10,9,9,10,9,9
15/12/2016,Tiberias,13,8,8,8,8,7,7,5,5
15/12/2016,Zefat,5,4,4,6,6,5,2,5,5
16/12/2016,Afula,6,8,8,10,11,10,10,10,11
16/12/2016,Ashdod,14,14,14,12,13,12,12,13,13
16/12/2016,Beer Sheva,8,9,8,10,9,9,9,8,9
16/12/2016,Bet Shean,7,9,9,12,13,12,11,10,9
16/12/2016,Elat,10,5,10,9,9,8,9,8,8
16/12/2016,En Gedi,14,15,14,15,14,13,13,13,14
16/12/2016,Haifa,7,11,11,11,12,9,10,12,10
16/12/2016,Jerusalem,4,9,8,7,8,7,7,8,8
16/12/2016,Lod,10,10,10,12,11,10,11,10,11
16/12/2016,Mizpe Ramon,5,4,5,5,6,5,6,5,5
16/12/2016,Nazareth,6,7,8,9,8,9,8,8,8
16/12/2016,Qazrin,6,6,7,7,7,7,7,7,7
16/12/2016,Tel Aviv,8,11,12,11,11,10,10,13,11
16/12/2016,Tiberias,10,9,10,11,9,10,10,8,8
16/12/2016,Zefat,2,7,6,7,7,5,5,7,7
17/12/2016,Afula,9,10,9,10,12,11,12,10,11
17/12/2016,Ashdod,13,13,14,13,11,11,13,13,14
17/12/2016,Beer Sheva,8,7,8,9,8,8,10,8,8
17/12/2016,Bet Shean,9,12,11,12,13,13,12,10,10
17/12/2016,Elat,9,7,12,10,10,8,9,9,9
17/12/2016,En Gedi,15,15,15,16,14,13,14,14,14
17/12/2016,Haifa,11,12,10,12,12,10,12,12,12
17/12/2016,Jerusalem,6,9,7,10,9,7,8,8,8
17/12/2016,Lod,12,11,10,12,12,11,12,10,11
17/12/2016,Mizpe Ramon,3,5,5,8,8,6,7,7,7
17/12/2016,Nazareth,8,9,7,9,9,10,10,9,9
17/12/2016,Qazrin,8,8,9,9,10,8,9,8,9
17/12/2016,Tel Aviv,11,12,11,12,11,10,11,13,11
17/12/2016,Tiberias,11,11,12,12,12,11,12,9,9
17/12/2016,Zefat,5,9,7,9,9,6,7,8,9
18/12/2016,Afula,10,9,9,11,10,10,11,9,9
18/12/2016,Ashdod,13,14,14,13,14,13,13,12,13
18/12/2016,Beer Sheva,9,8,8,9,9,11,10,8,9
18/12/2016,Bet Shean,10,9,8,13,10,11,12,9,9
18/12/2016,Elat,9,8,12,11,11,8,10,10,10
18/12/2016,En Gedi,14,14,14,14,15,13,14,15,15
18/12/2016,Haifa,10,11,11,11,11,11,11,11,12
18/12/2016,Jerusalem,8,6,6,9,9,8,8,8,8
18/12/2016,Lod,11,10,10,12,11,12,11,10,10
18/12/2016,Mizpe Ramon,7,5,5,8,7,7,7,7,7
18/12/2016,Nazareth,9,9,9,11,8,9,10,8,7
18/12/2016,Qazrin,9,7,8,9,8,8,9,7,7
18/12/2016,Tel Aviv,12,11,12,12,11,11,11,10,10
18/12/2016,Tiberias,13,10,11,12,11,10,13,8,7
18/12/2016,Zefat,6,7,7,9,7,6,7,7,7
19/12/2016,Afula,10,5,5,6,6,5,5,7,7
19/12/2016,Ashdod,13,13,13,11,13,12,12,10,11
19/12/2016,Beer Sheva,8,8,9,8,11,10,9,7,10
19/12/2016,Bet Shean,10,5,5,7,8,8,7,7,10
19/12/2016,Elat,12,12,12,11,12,11,12,10,10
19/12/2016,En Gedi,14,14,15,12,14,12,11,14,13
19/12/2016,Haifa,9,6,7,6,7,7,7,10,10
19/12/2016,Jerusalem,8,5,5,6,7,5,5,6,6
19/12/2016,Lod,12,8,9,8,10,8,9,8,8
19/12/2016,Mizpe Ramon,7,6,7,8,9,7,6,8,8
19/12/2016,Nazareth,8,5,4,4,4,5,4,5,4
19/12/2016,Qazrin,8,2,1,4,4,3,3,4,4
19/12/2016,Tel Aviv,13,9,11,8,9,7,8,8,8
19/12/2016,Tiberias,12,6,6,7,8,7,9,5,4
19/12/2016,Zefat,5,3,3,4,4,3,2,4,4
20/12/2016,Afula,5,4,3,6,6,4,4,6,5
20/12/2016,Ashdod,12,11,10,11,10,9,9,12,8
20/12/2016,Beer Sheva,9,5,4,7,6,6,6,5,5
20/12/2016,Bet Shean,8,4,5,8,7,6,7,8,7
20/12/2016,Elat,11,10,10,10,9,9,9,9,10
20/12/2016,En Gedi,14,11,12,13,12,10,10,11,11
20/12/2016,Haifa,7,6,6,7,6,6,6,9,5
20/12/2016,Jerusalem,7,3,2,5,5,3,4,4,5
20/12/2016,Lod,9,5,4,8,8,6,6,6,7
20/12/2016,Mizpe Ramon,5,2,2,5,5,2,2,5,5
20/12/2016,Nazareth,5,4,3,5,5,3,4,4,4
20/12/2016,Qazrin,4,2,1,4,4,3,4,4,2
20/12/2016,Tel Aviv,9,5,5,7,7,6,6,6,7
20/12/2016,Tiberias,8,5,5,7,7,6,7,4,4
20/12/2016,Zefat,1,2,1,4,4,2,2,4,2
21/12/2016,Afula,3,7,7,7,7,7,5,5,6
21/12/2016,Ashdod,9,12,12,11,11,11,10,12,9
21/12/2016,Beer Sheva,4,6,5,7,6,7,7,4,5
21/12/2016,Bet Shean,5,7,7,8,7,7,5,7,7
21/12/2016,Elat,11,9,9,8,8,7,5,7,7
21/12/2016,En Gedi,11,14,12,13,13,10,9,14,10
21/12/2016,Haifa,6,9,9,8,8,9,6,9,6
21/12/2016,Jerusalem,4,5,2,5,5,5,5,4,4
21/12/2016,Lod,6,7,7,9,9,9,5,7,7
21/12/2016,Mizpe Ramon,3,4,4,5,4,4,4,4,4
21/12/2016,Nazareth,5,6,5,6,5,6,4,4,4
21/12/2016,Qazrin,3,6,6,5,5,5,4,3,3
21/12/2016,Tel Aviv,7,9,8,8,8,8,6,12,7
21/12/2016,Tiberias,7,9,7,8,8,11,7,4,4
21/12/2016,Zefat,0,5,5,5,5,3,3,3,3
22/12/2016,Afula,6,8,7,10,10,8,8,8,8
22/12/2016,Ashdod,8,13,13,13,11,13,13,14,11
22/12/2016,Beer Sheva,4,8,7,10,9,10,10,8,8
22/12/2016,Bet Shean,6,8,8,11,11,10,9,10,8
22/12/2016,Elat,9,12,12,10,11,9,8,11,12
22/12/2016,En Gedi,13,15,14,15,14,13,12,15,13
22/12/2016,Haifa,8,10,10,10,10,8,9,11,10
22/12/2016,Jerusalem,5,7,7,8,8,7,8,7,7
22/12/2016,Lod,8,9,9,12,11,11,11,10,9
22/12/2016,Mizpe Ramon,2,6,5,8,7,8,7,7,8
22/12/2016,Nazareth,5,8,8,9,8,8,8,7,7
22/12/2016,Qazrin,4,8,5,9,8,8,7,7,7
22/12/2016,Tel Aviv,8,10,10,12,10,10,9,14,11
22/12/2016,Tiberias,9,9,8,11,12,10,11,7,7
22/12/2016,Zefat,2,6,5,8,8,5,4,7,7
23/12/2016,Afula,7,7,5,9,8,6,5,8,7
23/12/2016,Ashdod,12,12,12,12,10,12,9,13,11
23/12/2016,Beer Sheva,6,6,6,8,8,9,8,7,7
23/12/2016,Bet Shean,8,7,6,8,8,8,8,9,7
23/12/2016,Elat,8,12,12,12,11,11,10,11,9
23/12/2016,En Gedi,11,14,14,15,13,12,10,16,12
23/12/2016,Haifa,9,10,10,9,8,9,9,12,8
23/12/2016,Jerusalem,7,7,5,8,8,7,7,6,6
23/12/2016,Lod,10,8,8,10,10,10,9,9,9
23/12/2016,Mizpe Ramon,6,6,5,7,6,7,7,7,7
23/12/2016,Nazareth,7,8,8,8,7,6,5,8,8
23/12/2016,Qazrin,7,8,8,9,8,8,7,6,7
23/12/2016,Tel Aviv,11,10,8,9,9,9,6,12,11
23/12/2016,Tiberias,10,8,8,10,9,8,9,7,7
23/12/2016,Zefat,3,7,7,7,6,5,6,6,7
24/12/2016,Afula,3,8,7,8,8,7,8,8,9
24/12/2016,Ashdod,10,11,12,11,10,12,12,11,13
24/12/2016,Beer Sheva,5,6,6,7,8,9,10,6,9
24/12/2016,Bet Shean,7,8,9,7,8,8,10,8,11
24/12/2016,Elat,12,13,14,13,13,12,13,12,13
24/12/2016,En Gedi,13,13,14,13,13,12,12,12,12
24/12/2016,Haifa,10,9,10,8,9,10,10,9,12
24/12/2016,Jerusalem,7,5,7,6,7,6,7,6,7
24/12/2016,Lod,8,7,9,9,10,11,11,9,11
24/12/2016,Mizpe Ramon,7,5,5,7,7,6,7,6,7
24/12/2016,Nazareth,7,7,8,7,8,6,8,7,8
24/12/2016,Qazrin,8,7,8,7,7,7,8,7,7
24/12/2016,Tel Aviv,9,9,10,9,10,10,11,11,11
24/12/2016,Tiberias,9,8,9,9,9,8,9,7,7
24/12/2016,Zefat,6,6,7,6,6,5,6,7,7
25/12/2016,Afula,7,8,8,9,9,10,11,8,9
25/12/2016,Ashdod,13,11,12,10,10,10,10,11,11
25/12/2016,Beer Sheva,9,6,6,6,6,6,6,8,8
25/12/2016,Bet Shean,7,8,9,10,11,12,11,8,7
25/12/2016,Elat,13,8,8,8,8,8,7,8,9
25/12/2016,En Gedi,13,13,12,12,13,11,9,13,13
25/12/2016,Haifa,8,9,10,9,9,10,10,11,9
25/12/2016,Jerusalem,7,6,6,6,6,5,5,6,6
25/12/2016,Lod,9,8,7,9,9,8,9,9,9
25/12/2016,Mizpe Ramon,7,4,4,6,5,4,4,6,6
25/12/2016,Nazareth,7,8,7,7,7,9,9,7,7
25/12/2016,Qazrin,7,9,9,7,7,8,7,7,7
25/12/2016,Tel Aviv,10,9,10,9,9,8,9,11,9
25/12/2016,Tiberias,10,9,10,10,10,11,11,7,8
25/12/2016,Zefat,5,7,7,7,6,5,5,7,7
26/12/2016,Afula,9,7,8,11,10,11,10,9,9
26/12/2016,Ashdod,10,12,12,12,12,12,11,12,12
26/12/2016,Beer Sheva,7,8,8,9,9,9,9,9,9
26/12/2016,Bet Shean,11,9,10,12,12,12,12,9,11
26/12/2016,Elat,8,10,10,11,10,8,10,10,10
26/12/2016,En Gedi,11,13,13,14,14,13,12,13,13
26/12/2016,Haifa,8,10,10,11,11,10,9,11,9
26/12/2016,Jerusalem,5,8,8,9,8,7,7,7,7
26/12/2016,Lod,9,9,9,11,10,11,10,10,10
26/12/2016,Mizpe Ramon,4,5,5,7,6,5,5,6,7
26/12/2016,Nazareth,8,8,8,9,9,9,9,8,7
26/12/2016,Qazrin,8,9,9,8,8,8,8,7,7
26/12/2016,Tel Aviv,9,10,10,11,11,10,10,12,10
26/12/2016,Tiberias,12,10,10,11,11,10,11,8,7
26/12/2016,Zefat,4,7,7,8,8,6,6,7,7
27/12/2016,Afula,8,8,8,8,9,9,9,9,9
27/12/2016,Ashdod,11,12,12,13,11,12,12,12,12
27/12/2016,Beer Sheva,8,8,8,8,8,8,9,9,9
27/12/2016,Bet Shean,11,10,10,10,9,10,10,9,12
27/12/2016,Elat,9,9,9,10,10,9,10,10,11
27/12/2016,En Gedi,14,14,14,14,13,13,11,14,14
27/12/2016,Haifa,9,10,10,8,9,8,9,9,9
27/12/2016,Jerusalem,6,7,8,7,7,7,6,7,7
27/12/2016,Lod,11,8,8,10,10,8,8,9,10
27/12/2016,Mizpe Ramon,6,5,6,6,6,5,5,7,7
27/12/2016,Nazareth,8,8,7,6,7,8,7,6,7
27/12/2016,Qazrin,7,8,8,6,7,7,7,6,7
27/12/2016,Tel Aviv,10,10,10,10,10,9,9,12,10
27/12/2016,Tiberias,11,9,10,9,10,9,10,6,7
27/12/2016,Zefat,5,6,6,5,6,4,3,6,7
28/12/2016,Afula,9,5,5,9,8,7,7,8,8
28/12/2016,Ashdod,11,12,12,10,10,10,10,10,11
28/12/2016,Beer Sheva,8,7,7,8,8,6,8,8,8
28/12/2016,Bet Shean,9,8,8,11,10,9,9,8,9
28/12/2016,Elat,10,8,9,9,8,7,7,9,9
28/12/2016,En Gedi,14,12,12,13,13,11,11,12,13
28/12/2016,Haifa,8,7,7,10,9,8,9,8,8
28/12/2016,Jerusalem,4,6,5,7,7,5,5,6,6
28/12/2016,Lod,10,8,7,10,10,8,9,9,9
28/12/2016,Mizpe Ramon,5,5,5,6,7,5,4,5,6
28/12/2016,Nazareth,6,6,6,7,7,6,7,6,6
28/12/2016,Qazrin,6,6,6,8,7,6,7,5,6
28/12/2016,Tel Aviv,8,9,9,9,9,8,8,9,9
28/12/2016,Tiberias,11,9,9,11,11,8,10,6,6
28/12/2016,Zefat,2,5,5,7,7,4,4,5,6
29/12/2016,Afula,4,6,6,8,7,6,6,7,8
29/12/2016,Ashdod,10,8,11,9,9,10,9,10,10
29/12/2016,Beer Sheva,8,6,6,6,7,7,7,6,6
29/12/2016,Bet Shean,7,6,6,8,7,6,7,7,9
29/12/2016,Elat,8,9,9,9,8,8,7,10,10
29/12/2016,En Gedi,13,12,12,12,11,11,11,12,12
29/12/2016,Haifa,7,8,8,9,7,8,9,8,9
29/12/2016,Jerusalem,5,5,4,6,6,5,6,6,7
29/12/2016,Lod,9,8,8,10,9,8,9,8,8
29/12/2016,Mizpe Ramon,4,3,3,6,6,4,6,6,6
29/12/2016,Nazareth,6,6,6,6,6,7,7,6,8
29/12/2016,Qazrin,6,5,5,6,6,5,6,7,7
29/12/2016,Tel Aviv,9,9,9,9,8,7,7,8,8
29/12/2016,Tiberias,9,9,9,10,9,8,11,6,7
29/12/2016,Zefat,2,4,4,5,5,3,3,7,7
30/12/2016,Afula,4,8,8,8,8,7,7,10,8
30/12/2016,Ashdod,9,12,12,9,9,11,11,12,12
30/12/2016,Beer Sheva,4,7,8,7,7,7,9,7,8
30/12/2016,Bet Shean,6,10,10,9,8,7,9,10,10
30/12/2016,Elat,8,9,9,9,10,8,9,9,9
30/12/2016,En Gedi,10,13,13,13,13,11,12,14,14
30/12/2016,Haifa,9,9,10,10,9,9,9,10,9
30/12/2016,Jerusalem,6,6,6,6,6,6,7,8,8
30/12/2016,Lod,7,9,9,9,9,9,10,10,10
30/12/2016,Mizpe Ramon,4,5,5,6,5,5,7,6,6
30/12/2016,Nazareth,7,8,8,7,7,8,8,8,8
30/12/2016,Qazrin,7,5,6,7,7,5,7,8,8
30/12/2016,Tel Aviv,8,10,11,8,9,8,9,10,10
30/12/2016,Tiberias,11,10,10,10,9,8,10,8,8
30/12/2016,Zefat,3,6,7,6,6,4,5,8,8
31/12/2016,Afula,8,7,7,7,8,7,6,9,9
31/12/2016,Ashdod,12,12,12,11,11,12,9,11,12
31/12/2016,Beer Sheva,4,6,6,7,7,9,8,7,8
31/12/2016,Bet Shean,6,7,7,8,9,8,6,10,9
31/12/2016,Elat,10,10,10,8,9,11,8,8,9
31/12/2016,En Gedi,12,12,12,12,13,12,11,13,13
31/12/2016,Haifa,10,8,8,8,9,9,9,8,8
31/12/2016,Jerusalem,6,6,6,7,6,6,6,6,7
31/12/2016,Lod,11,7,8,9,9,9,7,9,9
31/12/2016,Mizpe Ramon,5,4,4,6,6,5,6,6,7
31/12/2016,Nazareth,8,6,6,6,7,7,6,7,7
31/12/2016,Qazrin,7,5,5,6,7,7,5,6,6
31/12/2016,Tel Aviv,11,9,9,8,8,8,7,9,9
31/12/2016,Tiberias,11,8,8,9,9,12,8,7,6
31/12/2016,Zefat,5,5,4,5,5,4,4,6,6
01/01/2017,Afula,3,5,6,7,8,9,7,6,6
01/01/2017,Ashdod,10,11,11,10,10,11,10,9,9
01/01/2017,Beer Sheva,4,3,3,6,6,6,7,5,5
01/01/2017,Bet Shean,4,7,6,7,8,9,8,9,7
01/01/2017,Elat,9,9,10,8,8,6,5,9,7
01/01/2017,En Gedi,12,12,12,11,11,10,10,11,11
01/01/2017,Haifa,9,6,6,8,8,9,8,7,6
01/01/2017,Jerusalem,6,4,4,5,5,5,4,4,5
01/01/2017,Lod,8,6,5,9,9,8,8,7,7
01/01/2017,Mizpe Ramon,4,2,3,5,4,3,4,4,4
01/01/2017,Nazareth,6,5,6,6,6,8,6,5,5
01/01/2017,Qazrin,5,5,4,6,6,6,5,4,4
01/01/2017,Tel Aviv,9,7,7,8,8,8,8,7,7
01/01/2017,Tiberias,9,7,8,9,9,11,8,5,5
01/01/2017,Zefat,3,4,4,5,5,5,4,4,4
02/01/2017,Afula,5,6,5,7,7,7,6,7,6
02/01/2017,Ashdod,9,11,11,10,10,9,9,10,10
02/01/2017,Beer Sheva,3,5,5,6,6,6,7,7,5
02/01/2017,Bet Shean,6,8,6,7,8,7,8,7,8
02/01/2017,Elat,11,7,8,7,7,5,7,9,9
02/01/2017,En Gedi,13,11,12,11,12,10,11,12,12
02/01/2017,Haifa,6,9,7,8,8,8,8,7,7
02/01/2017,Jerusalem,4,5,6,6,5,4,5,5,5
02/01/2017,Lod,7,7,7,9,9,8,9,8,7
02/01/2017,Mizpe Ramon,3,2,2,5,5,3,4,5,5
02/01/2017,Nazareth,7,6,6,6,6,6,6,5,6
02/01/2017,Qazrin,4,7,5,5,6,6,6,5,6
02/01/2017,Tel Aviv,8,9,8,8,9,7,8,8,7
02/01/2017,Tiberias,7,8,8,8,9,10,9,5,5
02/01/2017,Zefat,4,4,5,4,5,3,3,5,6
03/01/2017,Afula,5,7,7,8,8,8,7,8,8
03/01/2017,Ashdod,10,12,11,10,11,11,10,11,11
03/01/2017,Beer Sheva,3,6,6,6,6,8,7,6,6
03/01/2017,Bet Shean,7,7,7,9,10,11,8,8,9
03/01/2017,Elat,6,10,10,8,8,4,6,9,6
03/01/2017,En Gedi,11,13,12,12,12,12,11,13,12
03/01/2017,Haifa,9,8,8,9,10,9,9,8,8
03/01/2017,Jerusalem,5,6,6,6,6,5,5,6,6
03/01/2017,Lod,9,8,8,9,9,8,8,10,9
03/01/2017,Mizpe Ramon,3,3,2,5,5,4,5,4,4
03/01/2017,Nazareth,6,6,5,6,7,8,8,6,5
03/01/2017,Qazrin,4,8,6,7,7,7,5,7,6
03/01/2017,Tel Aviv,9,9,9,8,8,7,8,10,9
03/01/2017,Tiberias,9,9,9,10,10,12,9,6,6
03/01/2017,Zefat,4,5,4,6,7,4,4,7,6
04/01/2017,Afula,6,7,7,9,9,10,9,7,7
04/01/2017,Ashdod,10,12,12,12,11,11,11,10,10
04/01/2017,Beer Sheva,6,6,6,7,7,8,8,6,6
04/01/2017,Bet Shean,7,8,7,11,10,11,10,6,9
04/01/2017,Elat,7,10,10,8,8,6,7,10,7
04/01/2017,En Gedi,12,13,12,14,13,10,11,11,12
04/01/2017,Haifa,8,9,9,10,10,9,9,8,8
04/01/2017,Jerusalem,6,6,6,7,7,6,6,5,6
04/01/2017,Lod,9,7,8,10,10,9,10,8,8
04/01/2017,Mizpe Ramon,4,3,3,6,5,4,5,5,5
04/01/2017,Nazareth,7,7,7,8,8,9,8,6,6
04/01/2017,Qazrin,6,6,5,8,8,8,7,5,6
04/01/2017,Tel Aviv,10,8,8,9,10,9,9,8,8
04/01/2017,Tiberias,10,10,9,11,11,12,10,6,6
04/01/2017,Zefat,4,5,5,7,7,5,5,6,6
05/01/2017,Afula,5,8,7,11,10,10,9,7,7
05/01/2017,Ashdod,11,12,12,11,12,11,12,10,10
05/01/2017,Beer Sheva,4,6,6,7,8,9,8,7,6
05/01/2017,Bet Shean,6,8,8,11,12,11,9,7,9
05/01/2017,Elat,10,10,10,9,9,9,8,8,7
05/01/2017,En Gedi,13,12,13,14,14,12,12,12,12
05/01/2017,Haifa,9,10,10,11,11,11,10,9,9
05/01/2017,Jerusalem,7,6,6,7,7,6,6,6,6
05/01/2017,Lod,9,9,8,10,11,11,11,9,9
05/01/2017,Mizpe Ramon,4,5,5,5,5,6,5,6,6
05/01/2017,Nazareth,7,8,9,9,9,9,9,7,7
05/01/2017,Qazrin,6,6,5,9,9,7,8,8,7
05/01/2017,Tel Aviv,10,10,9,9,11,9,10,9,9
05/01/2017,Tiberias,10,10,9,12,12,13,11,7,7
05/01/2017,Zefat,4,7,7,9,8,6,6,7,7
06/01/2017,Afula,5,8,8,9,9,8,8,9,8
06/01/2017,Ashdod,10,11,8,11,13,12,10,11,10
06/01/2017,Beer Sheva,5,9,9,10,11,12,12,10,10
06/01/2017,Bet Shean,6,6,6,9,9,9,10,10,10
06/01/2017,Elat,8,12,12,13,13,12,12,11,11
06/01/2017,En Gedi,14,13,14,16,16,13,14,14,13
06/01/2017,Haifa,9,10,11,10,10,8,8,10,12
06/01/2017,Jerusalem,7,6,7,8,8,6,7,9,9
06/01/2017,Lod,9,10,10,11,12,9,8,13,12
06/01/2017,Mizpe Ramon,3,4,4,9,9,8,7,8,8
06/01/2017,Nazareth,8,9,11,9,9,8,9,10,10
06/01/2017,Qazrin,7,8,8,9,8,8,9,10,9
