,Validity_date,City,Persist_value_humidity,EC_humidity_1,EC_humidity_2,C3_humidity_1,C3_humidity_2,Persist_value_maxTemp,EC_maxTemp_1,EC_maxTemp_2,CO_maxTemp_1,CO_maxTemp_2,C3_maxTemp_1,C3_maxTemp_2,OH_maxTemp_1,OH_maxTemp_2,Persist_value_minTemp,EC_minTemp_1,EC_minTemp_2,CO_minTemp_1,CO_minTemp_2,C3_minTemp_1,C3_minTemp_2,OH_minTemp_1,OH_minTemp_2,Persist_value_wind,EC_wind_1,EC_wind_2,CO_wind_1,CO_wind_2,C3_wind_1,C3_wind_2,OH_wind_1,OH_wind_2
5455,2016-12-30,Nazareth,61,41.0,44,65.0,58,13,14.0,15,10.0,10.0,12.0,13.0,13.0,12.0,8.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,12,8.0,7,5.0,5.0,10.0,11.0,13.0,13.0
5456,2016-12-30,Qazrin,55,53.0,54,64.0,64,14,13.0,13,13.0,13.0,13.0,13.0,13.0,13.0,7.0,5.0,5.0,6.0,7.0,7.0,5.0,6.0,6.0,21,8.0,6,4.0,4.0,5.0,9.0,10.0,9.0
5457,2016-12-30,Tel Aviv,56,38.0,45,58.0,62,17,16.0,16,15.0,15.0,14.0,15.0,16.0,17.0,11.0,9.0,9.0,8.0,8.0,8.0,7.0,9.0,9.0,13,13.0,11,11.0,13.0,8.0,8.0,14.0,13.0
5458,2016-12-30,Tiberias,48,47.0,50,60.0,60,17,18.0,17,14.0,14.0,15.0,14.0,13.0,13.0,11.0,8.0,8.0,9.0,9.0,12.0,8.0,7.0,6.0,12,5.0,5,3.0,3.0,2.0,3.0,8.0,7.0
5459,2016-12-30,Zefat,73,46.0,60,72.0,69,10,13.0,13,10.0,10.0,8.0,8.0,13.0,13.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,6.0,6.0,14,7.0,6,6.0,6.0,9.0,8.0,8.0,7.0
5460,2016-12-31,Afula,39,50.0,73,58.0,51,18,14.0,14,14.0,12.0,15.0,15.0,12.0,13.0,3.0,5.0,6.0,7.0,8.0,9.0,7.0,6.0,6.0,10,9.0,11,10.0,3.0,11.0,8.0,14.0,14.0
5461,2016-12-31,Ashdod,49,58.0,68,61.0,66,17,14.0,14,15.0,14.0,15.0,16.0,13.0,13.0,10.0,11.0,11.0,10.0,10.0,11.0,10.0,9.0,9.0,12,15.0,15,17.0,13.0,18.0,18.0,18.0,18.0
5462,2016-12-31,Beer Sheva,37,44.0,51,34.0,42,17,13.0,12,13.0,13.0,14.0,14.0,13.0,13.0,4.0,3.0,3.0,6.0,6.0,6.0,7.0,5.0,5.0,8,8.0,8,9.0,8.0,10.0,12.0,11.0,11.0
5463,2016-12-31,Bet Shean,50,49.0,56,40.0,38,18,16.0,17,14.0,14.0,16.0,15.0,16.0,17.0,4.0,7.0,6.0,7.0,8.0,9.0,8.0,9.0,7.0,11,7.0,8,4.0,3.0,9.0,11.0,14.0,10.0
5464,2016-12-31,Elat,32,32.0,33,32.0,31,22,16.0,15,17.0,17.0,18.0,18.0,16.0,16.0,9.0,9.0,10.0,8.0,8.0,6.0,5.0,9.0,7.0,5,6.0,8,8.0,8.0,7.0,8.0,7.0,8.0
5465,2016-12-31,En Gedi,31,48.0,46,38.0,37,22,17.0,17,18.0,18.0,17.0,17.0,18.0,18.0,12.0,12.0,12.0,11.0,11.0,10.0,10.0,11.0,11.0,8,12.0,10,8.0,5.0,14.0,12.0,14.0,12.0
5466,2016-12-31,Haifa,55,63.0,83,68.0,81,15,14.0,13,13.0,12.0,14.0,13.0,12.0,12.0,9.0,6.0,6.0,8.0,8.0,9.0,8.0,7.0,6.0,8,10.0,10,8.0,7.0,13.0,13.0,10.0,11.0
5467,2016-12-31,Jerusalem,51,49.0,50,44.0,73,13,10.0,10,10.0,10.0,9.0,10.0,10.0,10.0,6.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,9,10.0,9,11.0,10.0,16.0,17.0,15.0,13.0
5468,2016-12-31,Lod,33,60.0,71,59.0,69,17,13.0,14,13.0,13.0,14.0,14.0,13.0,13.0,8.0,6.0,5.0,9.0,9.0,8.0,8.0,7.0,7.0,8,10.0,10,8.0,8.0,11.0,12.0,12.0,11.0
5469,2016-12-31,Mizpe Ramon,32,46.0,53,38.0,41,13,10.0,9,10.0,10.0,10.0,11.0,10.0,11.0,4.0,2.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,5,10.0,10,8.0,9.0,12.0,12.0,10.0,8.0
5470,2016-12-31,Nazareth,49,61.0,80,73.0,69,15,12.0,11,9.0,11.0,11.0,12.0,11.0,12.0,6.0,5.0,6.0,6.0,6.0,8.0,6.0,5.0,5.0,12,9.0,10,5.0,4.0,8.0,8.0,9.0,8.0
5471,2016-12-31,Qazrin,41,72.0,67,69.0,59,15,10.0,11,10.0,9.0,10.0,10.0,9.0,10.0,5.0,5.0,4.0,6.0,6.0,6.0,5.0,4.0,4.0,9,6.0,10,4.0,4.0,7.0,6.0,13.0,13.0
5472,2016-12-31,Tel Aviv,36,53.0,60,73.0,77,17,15.0,14,13.0,13.0,13.0,14.0,13.0,13.0,9.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,11,13.0,14,11.0,8.0,13.0,9.0,16.0,15.0
5473,2016-12-31,Tiberias,48,59.0,59,67.0,64,19,16.0,16,13.0,12.0,14.0,12.0,11.0,12.0,9.0,7.0,8.0,9.0,9.0,11.0,8.0,5.0,5.0,5,6.0,7,4.0,3.0,5.0,6.0,8.0,8.0
5474,2016-12-31,Zefat,67,69.0,70,80.0,78,11,11.0,10,10.0,9.0,7.0,8.0,9.0,10.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,14,6.0,8,4.0,2.0,9.0,9.0,7.0,8.0
5475,2017-01-01,Afula,95,49.0,49,43.0,53,14,15.0,15,15.0,15.0,15.0,15.0,15.0,14.0,5.0,6.0,5.0,7.0,7.0,7.0,6.0,7.0,6.0,11,3.0,4,4.0,4.0,7.0,7.0,2.0,3.0
5476,2017-01-01,Ashdod,63,69.0,68,63.0,72,16,15.0,15,15.0,15.0,16.0,15.0,13.0,13.0,9.0,11.0,11.0,10.0,10.0,9.0,9.0,10.0,10.0,15,7.0,8,7.0,8.0,10.0,10.0,5.0,5.0
5477,2017-01-01,Beer Sheva,36,40.0,49,46.0,40,15,15.0,14,14.0,14.0,14.0,15.0,14.0,13.0,3.0,5.0,5.0,6.0,6.0,6.0,7.0,7.0,5.0,8,4.0,4,7.0,7.0,7.0,6.0,5.0,6.0
5478,2017-01-01,Bet Shean,78,53.0,54,43.0,46,17,17.0,16,15.0,16.0,16.0,16.0,16.0,16.0,6.0,8.0,6.0,7.0,8.0,7.0,8.0,7.0,8.0,11,3.0,3,2.0,2.0,3.0,3.0,3.0,3.0
5479,2017-01-01,Elat,28,40.0,31,25.0,32,21,14.0,16,15.0,17.0,17.0,16.0,15.0,15.0,11.0,7.0,8.0,7.0,7.0,5.0,7.0,9.0,9.0,6,9.0,8,9.0,10.0,14.0,13.0,9.0,8.0
5480,2017-01-01,En Gedi,25,50.0,47,52.0,61,21,17.0,17,18.0,18.0,16.0,15.0,17.0,16.0,13.0,11.0,12.0,11.0,12.0,10.0,11.0,12.0,12.0,13,7.0,6,9.0,8.0,11.0,4.0,5.0,5.0
5481,2017-01-01,Haifa,69,53.0,66,47.0,65,13,14.0,14,14.0,14.0,14.0,13.0,13.0,12.0,6.0,9.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,10,5.0,6,6.0,6.0,9.0,10.0,3.0,4.0
5482,2017-01-01,Jerusalem,56,63.0,54,43.0,40,10,11.0,11,11.0,11.0,10.0,11.0,12.0,12.0,4.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,5.0,12,5.0,9,4.0,5.0,6.0,7.0,5.0,4.0
5483,2017-01-01,Lod,50,55.0,61,69.0,61,16,15.0,14,14.0,14.0,14.0,14.0,14.0,13.0,7.0,7.0,7.0,9.0,9.0,8.0,9.0,8.0,7.0,10,6.0,6,6.0,6.0,7.0,7.0,7.0,7.0
5484,2017-01-01,Mizpe Ramon,40,40.0,40,32.0,27,12,11.0,11,12.0,12.0,12.0,13.0,12.0,11.0,3.0,2.0,2.0,5.0,5.0,3.0,4.0,5.0,5.0,9,8.0,8,5.0,5.0,11.0,13.0,7.0,7.0
5485,2017-01-01,Nazareth,89,51.0,55,59.0,57,12,13.0,13,11.0,12.0,12.0,12.0,12.0,12.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,13,4.0,5,4.0,4.0,7.0,9.0,6.0,6.0
5486,2017-01-01,Qazrin,87,53.0,55,68.0,60,11,12.0,12,14.0,13.0,12.0,12.0,12.0,11.0,4.0,7.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,10,4.0,5,5.0,4.0,5.0,10.0,4.0,6.0
5487,2017-01-01,Tel Aviv,86,58.0,58,69.0,77,15,15.0,15,15.0,15.0,14.0,14.0,13.0,13.0,8.0,9.0,8.0,8.0,9.0,7.0,8.0,8.0,7.0,14,5.0,7,5.0,5.0,6.0,5.0,6.0,5.0
5488,2017-01-01,Tiberias,77,49.0,53,57.0,70,14,16.0,16,15.0,15.0,14.0,12.0,12.0,12.0,7.0,8.0,8.0,8.0,9.0,10.0,9.0,5.0,5.0,8,4.0,4,4.0,4.0,5.0,2.0,4.0,4.0
5489,2017-01-01,Zefat,92,52.0,61,64.0,57,6,12.0,11,11.0,11.0,8.0,9.0,12.0,11.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,6.0,24,4.0,4,3.0,3.0,5.0,6.0,4.0,4.0
5490,2017-01-02,Afula,66,54.0,51,57.0,51,15,15.0,14,14.0,13.0,15.0,15.0,13.0,12.0,5.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,8,10.0,11,11.0,10.0,10.0,10.0,15.0,16.0
5491,2017-01-02,Ashdod,54,53.0,53,61.0,57,16,15.0,15,14.0,14.0,15.0,14.0,14.0,15.0,10.0,12.0,11.0,10.0,11.0,11.0,10.0,11.0,11.0,8,15.0,15,18.0,17.0,16.0,16.0,18.0,19.0
5492,2017-01-02,Beer Sheva,41,31.0,33,41.0,31,17,13.0,13,13.0,13.0,14.0,13.0,13.0,13.0,3.0,6.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,4,7.0,7,8.0,8.0,7.0,8.0,10.0,13.0
5493,2017-01-02,Bet Shean,58,48.0,49,49.0,52,17,17.0,17,16.0,16.0,16.0,16.0,17.0,16.0,7.0,7.0,7.0,9.0,10.0,11.0,8.0,8.0,9.0,5,6.0,7,6.0,5.0,10.0,11.0,9.0,10.0
5494,2017-01-02,Elat,40,31.0,37,33.0,43,16,15.0,15,16.0,15.0,17.0,16.0,14.0,14.0,6.0,10.0,10.0,8.0,8.0,4.0,6.0,9.0,6.0,8,9.0,9,12.0,12.0,14.0,13.0,10.0,6.0
5495,2017-01-02,En Gedi,36,55.0,51,46.0,60,21,18.0,18,17.0,16.0,16.0,16.0,17.0,17.0,11.0,13.0,12.0,12.0,12.0,12.0,11.0,13.0,12.0,12,8.0,9,7.0,7.0,12.0,16.0,11.0,14.0
5496,2017-01-02,Haifa,65,76.0,83,62.0,80,14,15.0,15,12.0,12.0,14.0,13.0,13.0,13.0,9.0,8.0,8.0,9.0,10.0,9.0,9.0,8.0,8.0,6,10.0,10,11.0,13.0,14.0,17.0,13.0,13.0
5497,2017-01-02,Jerusalem,53,42.0,43,53.0,40,12,10.0,10,10.0,10.0,9.0,9.0,10.0,9.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6,9.0,10,11.0,11.0,11.0,13.0,12.0,15.0
5498,2017-01-02,Lod,53,41.0,45,55.0,42,17,14.0,14,13.0,13.0,14.0,14.0,14.0,12.0,9.0,8.0,8.0,9.0,9.0,8.0,8.0,10.0,9.0,6,9.0,10,9.0,11.0,10.0,11.0,12.0,13.0
5499,2017-01-02,Mizpe Ramon,40,33.0,36,47.0,42,11,10.0,10,11.0,10.0,10.0,10.0,11.0,10.0,3.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,8,8.0,8,4.0,7.0,9.0,12.0,4.0,5.0
5500,2017-01-02,Nazareth,56,65.0,62,82.0,64,12,13.0,13,12.0,12.0,11.0,13.0,10.0,10.0,6.0,6.0,5.0,6.0,7.0,8.0,8.0,6.0,5.0,8,9.0,11,11.0,10.0,9.0,12.0,13.0,12.0
5501,2017-01-02,Qazrin,56,70.0,65,76.0,74,14,11.0,11,11.0,11.0,11.0,11.0,10.0,9.0,4.0,8.0,6.0,7.0,7.0,7.0,5.0,7.0,6.0,13,7.0,10,4.0,4.0,7.0,6.0,13.0,12.0
5502,2017-01-02,Tel Aviv,57,52.0,51,75.0,64,16,15.0,15,14.0,14.0,13.0,13.0,13.0,15.0,9.0,9.0,9.0,8.0,8.0,7.0,8.0,10.0,9.0,7,14.0,14,16.0,16.0,10.0,11.0,17.0,17.0
5503,2017-01-02,Tiberias,49,58.0,50,73.0,71,18,16.0,17,13.0,13.0,14.0,11.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,12.0,9.0,6.0,6.0,5,7.0,9,3.0,3.0,2.0,4.0,8.0,11.0
5504,2017-01-02,Zefat,73,64.0,57,88.0,88,9,11.0,11,9.0,9.0,7.0,7.0,10.0,9.0,4.0,5.0,4.0,6.0,7.0,4.0,4.0,7.0,6.0,9,7.0,8,6.0,5.0,12.0,9.0,8.0,8.0
5505,2017-01-03,Afula,94,53.0,54,52.0,63,16,15.0,14,14.0,16.0,16.0,15.0,16.0,16.0,6.0,7.0,7.0,9.0,9.0,10.0,9.0,7.0,7.0,15,7.0,7,6.0,4.0,7.0,4.0,10.0,10.0
5506,2017-01-03,Ashdod,63,68.0,68,66.0,71,16,15.0,16,15.0,15.0,16.0,15.0,14.0,15.0,10.0,12.0,12.0,12.0,11.0,11.0,11.0,10.0,10.0,15,10.0,10,18.0,13.0,13.0,15.0,12.0,8.0
5507,2017-01-03,Beer Sheva,30,53.0,55,40.0,47,15,14.0,14,15.0,15.0,15.0,14.0,15.0,15.0,6.0,6.0,6.0,7.0,7.0,8.0,8.0,6.0,6.0,7,5.0,5,5.0,4.0,7.0,6.0,6.0,5.0
5508,2017-01-03,Bet Shean,65,51.0,49,42.0,44,15,17.0,17,16.0,17.0,17.0,16.0,18.0,18.0,7.0,8.0,7.0,11.0,10.0,11.0,10.0,6.0,9.0,14,5.0,3,6.0,6.0,12.0,7.0,6.0,3.0
5509,2017-01-03,Elat,34,27.0,26,27.0,31,18,17.0,17,17.0,17.0,18.0,17.0,16.0,15.0,7.0,10.0,10.0,8.0,8.0,6.0,7.0,10.0,7.0,7,9.0,10,15.0,15.0,14.0,15.0,10.0,9.0
5510,2017-01-03,En Gedi,35,56.0,54,39.0,52,20,17.0,17,17.0,17.0,17.0,15.0,18.0,17.0,12.0,13.0,12.0,14.0,13.0,10.0,11.0,11.0,12.0,13,8.0,8,5.0,4.0,9.0,5.0,6.0,5.0
5511,2017-01-03,Haifa,81,54.0,53,71.0,77,14,15.0,15,13.0,14.0,14.0,14.0,14.0,14.0,8.0,9.0,9.0,10.0,10.0,9.0,9.0,8.0,8.0,10,6.0,6,9.0,8.0,11.0,8.0,8.0,9.0
5512,2017-01-03,Jerusalem,39,59.0,58,50.0,64,11,11.0,11,12.0,12.0,11.0,9.0,12.0,12.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0,9,5.0,6,5.0,5.0,8.0,11.0,4.0,4.0
5513,2017-01-03,Lod,52,56.0,59,63.0,63,16,15.0,14,14.0,15.0,14.0,13.0,15.0,15.0,9.0,7.0,8.0,10.0,10.0,9.0,10.0,8.0,8.0,10,6.0,6,6.0,6.0,10.0,10.0,7.0,7.0
5514,2017-01-03,Mizpe Ramon,22,52.0,50,42.0,54,12,12.0,11,12.0,12.0,12.0,11.0,12.0,12.0,4.0,3.0,3.0,6.0,5.0,4.0,5.0,5.0,5.0,6,7.0,7,6.0,5.0,10.0,10.0,7.0,7.0
5515,2017-01-03,Nazareth,89,59.0,60,70.0,78,11,13.0,13,12.0,12.0,13.0,11.0,12.0,12.0,7.0,7.0,7.0,8.0,8.0,9.0,8.0,6.0,6.0,9,7.0,7,4.0,4.0,7.0,7.0,5.0,8.0
5516,2017-01-03,Qazrin,82,70.0,66,71.0,75,12,13.0,11,12.0,12.0,11.0,10.0,11.0,11.0,6.0,6.0,5.0,8.0,8.0,8.0,7.0,5.0,6.0,10,7.0,8,3.0,3.0,5.0,5.0,12.0,11.0
5517,2017-01-03,Tel Aviv,83,58.0,55,74.0,80,15,16.0,15,15.0,15.0,13.0,12.0,14.0,14.0,10.0,8.0,8.0,9.0,10.0,9.0,9.0,8.0,8.0,14,10.0,9,10.0,11.0,8.0,8.0,10.0,6.0
5518,2017-01-03,Tiberias,73,58.0,62,62.0,67,15,17.0,16,14.0,14.0,14.0,11.0,12.0,12.0,10.0,10.0,9.0,11.0,11.0,12.0,10.0,6.0,6.0,6,4.0,3,3.0,2.0,4.0,3.0,5.0,7.0
5519,2017-01-03,Zefat,98,67.0,68,77.0,86,6,11.0,11,10.0,11.0,8.0,8.0,11.0,11.0,4.0,5.0,5.0,7.0,7.0,5.0,5.0,6.0,6.0,21,4.0,5,5.0,3.0,10.0,7.0,5.0,6.0
5520,2017-01-04,Afula,57,63.0,63,58.0,57,18,15.0,15,14.0,13.0,16.0,16.0,16.0,14.0,5.0,8.0,7.0,11.0,10.0,10.0,9.0,7.0,7.0,7,7.0,7,5.0,4.0,5.0,5.0,11.0,13.0
5521,2017-01-04,Ashdod,75,69.0,75,77.0,70,16,15.0,15,15.0,15.0,16.0,15.0,14.0,14.0,11.0,12.0,12.0,11.0,12.0,11.0,12.0,10.0,10.0,10,10.0,11,15.0,14.0,13.0,13.0,12.0,14.0
5522,2017-01-04,Beer Sheva,50,59.0,57,50.0,53,17,14.0,14,14.0,14.0,16.0,15.0,15.0,15.0,4.0,6.0,6.0,7.0,8.0,9.0,8.0,7.0,6.0,5,6.0,5,10.0,8.0,8.0,8.0,8.0,8.0
5523,2017-01-04,Bet Shean,66,56.0,52,53.0,49,16,17.0,17,16.0,16.0,17.0,17.0,17.0,17.0,6.0,8.0,8.0,11.0,12.0,11.0,9.0,7.0,9.0,9,4.0,4,2.0,5.0,8.0,9.0,3.0,6.0
5524,2017-01-04,Elat,25,40.0,39,39.0,38,20,16.0,16,17.0,17.0,18.0,18.0,16.0,16.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,8,9.0,10,12.0,12.0,14.0,13.0,11.0,9.0
5525,2017-01-04,En Gedi,39,57.0,57,46.0,46,20,17.0,17,17.0,17.0,17.0,16.0,18.0,18.0,13.0,12.0,13.0,14.0,14.0,12.0,12.0,12.0,12.0,9,7.0,6,6.0,6.0,9.0,11.0,4.0,4.0
5526,2017-01-04,Haifa,57,82.0,77,80.0,77,16,14.0,14,13.0,13.0,14.0,14.0,14.0,14.0,9.0,10.0,10.0,11.0,11.0,11.0,10.0,9.0,9.0,6,7.0,7,8.0,9.0,11.0,14.0,10.0,10.0
5527,2017-01-04,Jerusalem,70,63.0,61,64.0,62,11,11.0,11,12.0,12.0,11.0,11.0,12.0,12.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6,7.0,7,9.0,9.0,10.0,11.0,6.0,7.0
5528,2017-01-04,Lod,66,68.0,62,68.0,68,16,14.0,15,13.0,14.0,15.0,15.0,15.0,15.0,9.0,9.0,8.0,10.0,11.0,11.0,11.0,9.0,9.0,6,7.0,6,10.0,9.0,9.0,9.0,9.0,9.0
5529,2017-01-04,Mizpe Ramon,47,52.0,52,53.0,57,12,12.0,12,12.0,12.0,12.0,12.0,13.0,13.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,7,8.0,7,7.0,7.0,11.0,10.0,4.0,4.0
5530,2017-01-04,Nazareth,89,72.0,76,77.0,76,13,13.0,13,11.0,11.0,13.0,12.0,11.0,10.0,7.0,8.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,8,5.0,6,6.0,5.0,6.0,7.0,10.0,10.0
5531,2017-01-04,Qazrin,83,72.0,71,72.0,77,12,13.0,11,12.0,12.0,12.0,12.0,11.0,10.0,6.0,6.0,5.0,9.0,9.0,7.0,8.0,8.0,7.0,9,5.0,5,3.0,4.0,5.0,5.0,10.0,10.0
5532,2017-01-04,Tel Aviv,66,76.0,67,78.0,81,16,15.0,15,14.0,14.0,14.0,14.0,14.0,14.0,10.0,10.0,9.0,9.0,11.0,9.0,10.0,9.0,9.0,9,9.0,9,12.0,12.0,8.0,9.0,12.0,12.0
5533,2017-01-04,Tiberias,67,60.0,60,69.0,71,16,16.0,17,14.0,13.0,15.0,13.0,11.0,10.0,10.0,10.0,9.0,12.0,12.0,13.0,11.0,7.0,7.0,14,4.0,3,2.0,3.0,3.0,3.0,4.0,4.0
5534,2017-01-04,Zefat,97,66.0,67,80.0,82,10,12.0,12,10.0,9.0,9.0,9.0,11.0,10.0,4.0,7.0,7.0,9.0,8.0,6.0,6.0,7.0,7.0,14,6.0,5,4.0,5.0,10.0,9.0,4.0,4.0
5535,2017-01-05,Afula,89,50.0,48,50.0,51,15,17.0,17,17.0,17.0,17.0,16.0,17.0,17.0,5.0,8.0,8.0,9.0,9.0,8.0,8.0,9.0,8.0,7,6.0,6,5.0,5.0,11.0,12.0,7.0,7.0
5536,2017-01-05,Ashdod,66,67.0,63,68.0,63,17,16.0,17,16.0,16.0,16.0,16.0,17.0,16.0,10.0,11.0,8.0,11.0,13.0,12.0,10.0,11.0,10.0,11,8.0,8,7.0,7.0,10.0,8.0,8.0,8.0
5537,2017-01-05,Beer Sheva,44,41.0,40,31.0,29,17,16.0,17,18.0,18.0,18.0,18.0,18.0,17.0,5.0,9.0,9.0,10.0,11.0,12.0,12.0,10.0,10.0,5,6.0,6,5.0,5.0,9.0,8.0,4.0,4.0
5538,2017-01-05,Bet Shean,75,47.0,47,47.0,46,16,18.0,18,18.0,18.0,18.0,17.0,19.0,19.0,6.0,6.0,6.0,9.0,9.0,9.0,10.0,10.0,10.0,6,4.0,4,2.0,2.0,5.0,4.0,4.0,3.0
5539,2017-01-05,Elat,24,19.0,20,17.0,21,21,20.0,20,20.0,20.0,21.0,20.0,19.0,19.0,8.0,12.0,12.0,13.0,13.0,12.0,12.0,11.0,11.0,8,6.0,6,7.0,6.0,9.0,12.0,4.0,4.0
5540,2017-01-05,En Gedi,48,53.0,50,53.0,61,20,18.0,18,19.0,20.0,17.0,17.0,20.0,20.0,14.0,13.0,14.0,16.0,16.0,13.0,14.0,14.0,13.0,8,9.0,8,9.0,9.0,10.0,8.0,4.0,4.0
5541,2017-01-05,Haifa,58,54.0,52,58.0,56,15,17.0,17,17.0,17.0,16.0,15.0,17.0,17.0,9.0,10.0,11.0,10.0,10.0,8.0,8.0,10.0,12.0,7,6.0,6,7.0,7.0,10.0,11.0,8.0,7.0
5542,2017-01-05,Jerusalem,72,46.0,46,41.0,45,11,12.0,12,13.0,13.0,12.0,12.0,13.0,13.0,7.0,6.0,7.0,8.0,8.0,6.0,7.0,9.0,9.0,7,6.0,7,5.0,5.0,10.0,11.0,6.0,6.0
5543,2017-01-05,Lod,58,44.0,40,68.0,60,17,18.0,18,17.0,18.0,16.0,16.0,18.0,18.0,9.0,10.0,10.0,11.0,12.0,9.0,8.0,13.0,12.0,6,4.0,6,5.0,5.0,7.0,6.0,5.0,4.0
5544,2017-01-05,Mizpe Ramon,44,34.0,34,24.0,41,13,13.0,13,14.0,14.0,14.0,13.0,14.0,14.0,3.0,4.0,4.0,9.0,9.0,8.0,7.0,8.0,8.0,7,5.0,6,2.0,2.0,7.0,5.0,4.0,5.0
5545,2017-01-05,Nazareth,73,54.0,53,66.0,64,13,15.0,15,15.0,15.0,14.0,14.0,14.0,14.0,8.0,9.0,11.0,9.0,9.0,8.0,9.0,10.0,10.0,7,7.0,8,10.0,10.0,12.0,13.0,10.0,8.0
5546,2017-01-05,Qazrin,71,53.0,51,61.0,66,13,17.0,16,16.0,16.0,14.0,14.0,14.0,14.0,7.0,8.0,8.0,9.0,8.0,8.0,9.0,10.0,9.0,9,8.0,9,10.0,10.0,14.0,14.0,8.0,9.0
5547,2017-01-05,Tel Aviv,63,67.0,50,65.0,68,16,17.0,18,17.0,18.0,15.0,15.0,17.0,16.0,9.0,9.0,7.0,10.0,10.0,9.0,10.0,13.0,12.0,9,6.0,6,8.0,8.0,6.0,6.0,5.0,5.0
5548,2017-01-05,Tiberias,68,49.0,48,72.0,62,16,17.0,18,17.0,17.0,18.0,16.0,14.0,14.0,10.0,12.0,12.0,12.0,12.0,11.0,13.0,10.0,13.0,4,5.0,4,4.0,3.0,8.0,6.0,8.0,8.0
5549,2017-01-05,Zefat,85,51.0,51,71.0,72,10,14.0,14,13.0,13.0,11.0,11.0,14.0,14.0,5.0,7.0,7.0,9.0,9.0,6.0,6.0,10.0,9.0,11,4.0,4,4.0,4.0,8.0,7.0,5.0,5.0
5550,2017-01-06,Afula,76,36.0,36,39.0,41,17,17.0,17,17.0,17.0,17.0,17.0,19.0,19.0,5.0,5.0,5.0,9.0,9.0,6.0,7.0,8.0,8.0,11,12.0,12,10.0,10.0,17.0,18.0,11.0,10.0
5551,2017-01-06,Ashdod,58,59.0,51,55.0,54,18,19.0,17,17.0,17.0,17.0,17.0,17.0,17.0,9.0,12.0,12.0,9.0,9.0,10.0,10.0,12.0,12.0,8,5.0,4,7.0,7.0,5.0,5.0,6.0,6.0
5552,2017-01-06,Beer Sheva,31,28.0,28,19.0,21,19,19.0,19,20.0,20.0,20.0,19.0,20.0,19.0,5.0,6.0,5.0,6.0,6.0,8.0,8.0,8.0,8.0,6,7.0,7,4.0,7.0,11.0,10.0,7.0,5.0
5553,2017-01-06,Bet Shean,60,39.0,39,25.0,27,18,19.0,19,19.0,19.0,20.0,19.0,20.0,20.0,6.0,6.0,6.0,9.0,9.0,7.0,8.0,10.0,9.0,5,4.0,8,4.0,4.0,5.0,5.0,6.0,5.0
5554,2017-01-06,Elat,20,17.0,16,23.0,24,23,21.0,21,22.0,22.0,21.0,20.0,21.0,21.0,11.0,11.0,11.0,11.0,11.0,10.0,9.0,9.0,9.0,6,5.0,4,5.0,4.0,9.0,8.0,3.0,2.0
5555,2017-01-06,En Gedi,37,46.0,45,33.0,43,22,19.0,18,21.0,21.0,19.0,18.0,21.0,20.0,17.0,12.0,13.0,12.0,13.0,12.0,11.0,13.0,13.0,9,10.0,10,12.0,11.0,12.0,12.0,4.0,4.0
5556,2017-01-06,Haifa,56,36.0,38,43.0,43,16,18.0,18,17.0,17.0,16.0,15.0,18.0,18.0,9.0,10.0,10.0,9.0,10.0,9.0,9.0,11.0,12.0,6,14.0,12,13.0,13.0,17.0,19.0,17.0,17.0
5557,2017-01-06,Jerusalem,41,36.0,40,31.0,32,14,14.0,13,14.0,14.0,14.0,13.0,15.0,15.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,9.0,8.0,7,9.0,9,5.0,5.0,10.0,11.0,5.0,4.0
5558,2017-01-06,Lod,51,35.0,38,45.0,48,19,20.0,19,19.0,19.0,18.0,18.0,20.0,20.0,6.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,7.0,6,11.0,10,5.0,6.0,10.0,7.0,7.0,6.0
5559,2017-01-06,Mizpe Ramon,35,28.0,28,26.0,30,13,16.0,16,16.0,16.0,16.0,14.0,17.0,16.0,6.0,5.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,5,6.0,6,4.0,4.0,7.0,7.0,3.0,3.0
