Validity_date,City,Persist_value_humidity,EC_humidity_1,EC_humidity_2,C3_humidity_1,C3_humidity_2
06/04/2017,Ashdod,72,72,71,63,69
06/04/2017,Beer Sheva,31,9,11,8,13
06/04/2017,Bet Shean,14,13,14,16,13
06/04/2017,Elat,11,12,10,12,12
06/04/2017,En Gedi,26,36,31,18,15
06/04/2017,Haifa,19,37,46,29,23
06/04/2017,Jerusalem,17,12,12,12,19
06/04/2017,Lod,13,20,14,30,24
06/04/2017,Mizpe Ramon,9,9,10,9,10
06/04/2017,Nazareth,20,26,18,33,22
06/04/2017,Qazrin,24,22,28,25,18
06/04/2017,Tel Aviv,19,29,26,30,31
06/04/2017,Tiberias,25,19,37,32,27
06/04/2017,Zefat,29,27,27,18,22
07/04/2017,Afula,16,54,60,29,49
07/04/2017,Ashdod,71,78,79,78,85
07/04/2017,Beer Sheva,9,42,41,41,52
07/04/2017,Bet Shean,13,33,38,29,39
07/04/2017,Elat,33,21,22,15,19
07/04/2017,En Gedi,27,46,46,35,37
07/04/2017,Haifa,16,59,67,42,62
07/04/2017,Jerusalem,11,45,44,46,55
07/04/2017,Lod,22,49,53,49,52
07/04/2017,Mizpe Ramon,9,27,30,31,37
07/04/2017,Nazareth,17,59,66,35,57
07/04/2017,Qazrin,30,48,53,39,55
07/04/2017,Tel Aviv,19,56,56,48,55
07/04/2017,Tiberias,30,43,44,41,50
07/04/2017,Zefat,18,50,54,38,55
08/04/2017,Afula,52,44,46,36,37
08/04/2017,Ashdod,74,77,80,72,80
08/04/2017,Beer Sheva,36,25,28,23,21
08/04/2017,Bet Shean,40,30,30,29,31
08/04/2017,Elat,20,16,18,15,13
08/04/2017,En Gedi,33,41,42,26,33
08/04/2017,Haifa,72,59,56,54,51
08/04/2017,Jerusalem,52,41,38,35,28
08/04/2017,Lod,56,40,34,48,48
08/04/2017,Mizpe Ramon,23,16,21,24,24
08/04/2017,Nazareth,68,50,51,46,48
08/04/2017,Qazrin,52,47,47,43,44
08/04/2017,Tel Aviv,63,51,53,52,60
08/04/2017,Tiberias,39,39,40,31,39
08/04/2017,Zefat,64,48,44,46,44
09/04/2017,Afula,44,48,40,37,35
09/04/2017,Ashdod,70,75,74,65,77
09/04/2017,Beer Sheva,18,44,38,40,35
09/04/2017,Bet Shean,29,34,27,29,30
09/04/2017,Elat,16,24,21,15,12
09/04/2017,En Gedi,33,39,38,28,22
09/04/2017,Haifa,66,60,50,60,53
09/04/2017,Jerusalem,28,43,39,41,44
09/04/2017,Lod,50,47,40,47,50
09/04/2017,Mizpe Ramon,16,32,34,29,28
09/04/2017,Nazareth,61,57,48,43,35
09/04/2017,Qazrin,48,44,31,38,41
09/04/2017,Tel Aviv,62,58,50,55,57
09/04/2017,Tiberias,39,42,32,43,39
09/04/2017,Zefat,52,47,37,44,33
10/04/2017,Afula,53,36,37,24,23
10/04/2017,Ashdod,69,70,74,65,65
10/04/2017,Beer Sheva,45,18,15,21,20
10/04/2017,Bet Shean,45,13,13,17,7
10/04/2017,Elat,17,24,24,19,20
10/04/2017,En Gedi,23,27,34,20,18
10/04/2017,Haifa,69,45,44,43,41
10/04/2017,Jerusalem,57,20,18,19,20
10/04/2017,Lod,60,26,33,38,34
10/04/2017,Mizpe Ramon,35,26,23,25,15
10/04/2017,Nazareth,61,39,41,24,21
10/04/2017,Qazrin,55,25,25,25,21
10/04/2017,Tel Aviv,68,43,47,42,38
10/04/2017,Tiberias,40,17,17,38,32
10/04/2017,Zefat,59,24,24,27,17
11/04/2017,Afula,35,33,27,25,23
11/04/2017,Ashdod,66,74,78,73,66
11/04/2017,Beer Sheva,22,24,22,20,22
11/04/2017,Bet Shean,17,17,16,13,12
11/04/2017,Elat,23,18,29,13,14
11/04/2017,En Gedi,27,41,41,17,20
11/04/2017,Haifa,48,53,53,39,40
11/04/2017,Jerusalem,10,25,21,21,20
11/04/2017,Lod,38,28,28,36,34
11/04/2017,Mizpe Ramon,27,18,18,21,17
11/04/2017,Nazareth,33,38,34,16,27
11/04/2017,Qazrin,24,26,22,21,19
11/04/2017,Tel Aviv,50,40,42,42,40
11/04/2017,Tiberias,22,22,20,31,26
11/04/2017,Zefat,30,25,22,20,15
12/04/2017,Afula,38,25,26,22,21
12/04/2017,Ashdod,70,72,70,68,66
12/04/2017,Beer Sheva,20,15,16,13,14
12/04/2017,Bet Shean,17,16,17,20,21
12/04/2017,Elat,16,37,27,38,33
12/04/2017,En Gedi,16,34,38,15,18
12/04/2017,Haifa,55,27,28,28,31
12/04/2017,Jerusalem,23,21,22,21,23
12/04/2017,Lod,38,18,17,20,35
12/04/2017,Mizpe Ramon,22,16,19,22,19
12/04/2017,Nazareth,33,27,29,24,21
12/04/2017,Qazrin,25,28,27,28,24
12/04/2017,Tel Aviv,47,19,23,18,23
12/04/2017,Tiberias,41,24,25,32,30
12/04/2017,Zefat,23,27,28,27,24
13/04/2017,Afula,22,60,51,31,25
13/04/2017,Ashdod,27,81,81,88,82
13/04/2017,Beer Sheva,19,50,60,47,33
13/04/2017,Bet Shean,19,45,39,28,26
13/04/2017,Elat,21,57,40,56,44
13/04/2017,En Gedi,16,54,54,31,49
13/04/2017,Haifa,29,66,51,70,51
13/04/2017,Jerusalem,23,63,57,47,38
13/04/2017,Lod,19,60,53,62,41
13/04/2017,Mizpe Ramon,23,47,41,40,28
13/04/2017,Nazareth,31,65,51,34,37
13/04/2017,Qazrin,26,55,51,36,38
13/04/2017,Tel Aviv,22,61,51,67,50
13/04/2017,Tiberias,24,53,46,41,35
13/04/2017,Zefat,33,57,55,39,33
14/04/2017,Afula,43,72,61,63,57
14/04/2017,Ashdod,81,77,78,81,82
14/04/2017,Beer Sheva,53,47,33,44,40
14/04/2017,Bet Shean,36,52,46,49,44
14/04/2017,Elat,35,45,51,23,22
14/04/2017,En Gedi,38,45,42,26,26
14/04/2017,Haifa,58,78,69,85,85
14/04/2017,Jerusalem,46,51,51,59,58
14/04/2017,Lod,57,60,56,64,64
14/04/2017,Mizpe Ramon,64,43,41,34,27
14/04/2017,Nazareth,51,73,74,74,67
14/04/2017,Qazrin,48,63,59,66,66
14/04/2017,Tel Aviv,62,68,65,71,68
14/04/2017,Tiberias,52,60,51,67,59
14/04/2017,Zefat,49,72,70,77,71
15/04/2017,Afula,77,52,52,47,52
15/04/2017,Ashdod,78,67,71,79,80
15/04/2017,Beer Sheva,44,41,41,41,45
15/04/2017,Bet Shean,43,36,38,39,40
15/04/2017,Elat,41,34,34,21,16
15/04/2017,En Gedi,25,48,48,32,40
15/04/2017,Haifa,92,74,73,65,70
15/04/2017,Jerusalem,57,49,50,46,55
15/04/2017,Lod,63,51,53,61,58
15/04/2017,Mizpe Ramon,36,41,41,30,33
15/04/2017,Nazareth,81,67,68,57,62
15/04/2017,Qazrin,71,53,50,58,59
15/04/2017,Tel Aviv,75,69,69,63,64
15/04/2017,Tiberias,55,45,41,52,51
15/04/2017,Zefat,79,60,55,51,53
16/04/2017,Afula,56,57,58,43,49
16/04/2017,Ashdod,72,72,68,83,82
16/04/2017,Beer Sheva,42,37,39,38,40
16/04/2017,Bet Shean,42,31,37,28,33
16/04/2017,Elat,22,28,28,13,16
16/04/2017,En Gedi,37,43,48,39,35
16/04/2017,Haifa,72,76,76,70,72
16/04/2017,Jerusalem,61,55,44,51,48
16/04/2017,Lod,56,58,58,60,59
16/04/2017,Mizpe Ramon,28,39,35,27,24
16/04/2017,Nazareth,66,66,70,55,58
16/04/2017,Qazrin,50,45,49,50,50
16/04/2017,Tel Aviv,70,68,67,68,65
16/04/2017,Tiberias,43,42,44,53,61
16/04/2017,Zefat,61,52,59,55,58
17/04/2017,Afula,53,38,36,39,43
17/04/2017,Ashdod,76,56,58,85,86
17/04/2017,Beer Sheva,31,36,34,28,30
17/04/2017,Bet Shean,36,25,27,29,31
17/04/2017,Elat,17,31,32,16,12
17/04/2017,En Gedi,36,37,44,20,20
17/04/2017,Haifa,65,67,75,75,73
17/04/2017,Jerusalem,52,37,41,44,36
17/04/2017,Lod,61,37,35,56,50
17/04/2017,Mizpe Ramon,27,30,36,21,16
17/04/2017,Nazareth,62,45,38,41,42
17/04/2017,Qazrin,51,30,37,23,28
17/04/2017,Tel Aviv,71,58,59,62,70
17/04/2017,Tiberias,54,29,25,51,36
17/04/2017,Zefat,70,32,30,45,40
18/04/2017,Afula,44,28,30,23,28
18/04/2017,Ashdod,79,31,42,71,81
18/04/2017,Beer Sheva,31,22,22,14,17
18/04/2017,Bet Shean,29,25,24,19,16
18/04/2017,Elat,23,13,16,8,11
18/04/2017,En Gedi,30,30,35,18,27
18/04/2017,Haifa,73,39,54,62,46
18/04/2017,Jerusalem,37,26,28,22,26
18/04/2017,Lod,43,25,27,30,32
18/04/2017,Mizpe Ramon,23,17,18,15,14
18/04/2017,Nazareth,38,31,39,35,32
18/04/2017,Qazrin,20,29,30,33,29
18/04/2017,Tel Aviv,65,36,44,46,50
18/04/2017,Tiberias,49,37,28,32,26
18/04/2017,Zefat,46,31,35,28,28
19/04/2017,Afula,20,40,38,27,27
19/04/2017,Ashdod,55,47,47,81,79
19/04/2017,Beer Sheva,18,20,22,27,19
19/04/2017,Bet Shean,18,21,20,16,14
19/04/2017,Elat,14,8,8,6,8
19/04/2017,En Gedi,30,27,25,17,17
19/04/2017,Haifa,37,54,66,56,53
19/04/2017,Jerusalem,22,20,23,34,23
19/04/2017,Lod,15,29,27,37,31
19/04/2017,Mizpe Ramon,15,16,17,15,11
19/04/2017,Nazareth,28,36,33,30,30
19/04/2017,Qazrin,23,27,26,22,25
19/04/2017,Tel Aviv,29,47,49,49,50
19/04/2017,Tiberias,17,29,28,35,28
19/04/2017,Zefat,25,27,27,18,18
20/04/2017,Afula,28,21,21,21,26
20/04/2017,Ashdod,71,44,39,67,78
20/04/2017,Beer Sheva,25,11,11,15,14
20/04/2017,Bet Shean,25,17,17,12,13
20/04/2017,Elat,10,10,11,9,7
20/04/2017,En Gedi,27,16,17,10,13
20/04/2017,Haifa,35,54,47,43,50
20/04/2017,Jerusalem,23,15,16,19,21
20/04/2017,Lod,30,34,32,29,40
20/04/2017,Mizpe Ramon,18,9,7,7,7
20/04/2017,Nazareth,39,39,36,32,24
20/04/2017,Qazrin,29,26,25,20,19
20/04/2017,Tel Aviv,40,44,40,41,52
20/04/2017,Tiberias,34,25,23,36,30
20/04/2017,Zefat,34,25,26,15,18
21/04/2017,Afula,23,12,11,10,9
21/04/2017,Ashdod,62,72,70,75,67
21/04/2017,Beer Sheva,11,9,9,8,7
21/04/2017,Bet Shean,16,11,13,10,10
21/04/2017,Elat,10,6,5,7,6
21/04/2017,En Gedi,18,26,27,17,13
21/04/2017,Haifa,33,24,32,29,27
21/04/2017,Jerusalem,14,10,12,13,13
21/04/2017,Lod,31,14,14,23,19
21/04/2017,Mizpe Ramon,10,10,11,10,9
21/04/2017,Nazareth,39,17,18,13,12
21/04/2017,Qazrin,29,16,16,22,18
21/04/2017,Tel Aviv,45,29,28,31,21
21/04/2017,Tiberias,26,15,15,39,29
21/04/2017,Zefat,26,19,18,13,12
22/04/2017,Afula,12,9,8,7,7
22/04/2017,Ashdod,69,66,67,62,57
22/04/2017,Beer Sheva,9,8,8,9,7
22/04/2017,Bet Shean,13,9,10,7,7
22/04/2017,Elat,6,9,10,17,12
22/04/2017,En Gedi,22,9,8,10,8
22/04/2017,Haifa,19,16,14,13,11
22/04/2017,Jerusalem,11,11,9,11,11
22/04/2017,Lod,16,11,8,13,12
22/04/2017,Mizpe Ramon,8,9,9,9,9
22/04/2017,Nazareth,14,15,15,9,9
22/04/2017,Qazrin,19,12,11,12,11
22/04/2017,Tel Aviv,18,16,17,14,15
22/04/2017,Tiberias,21,9,9,20,14
22/04/2017,Zefat,18,14,13,10,10
23/04/2017,Afula,8,44,45,40,40
23/04/2017,Ashdod,61,67,69,68,68
23/04/2017,Beer Sheva,7,50,51,39,43
23/04/2017,Bet Shean,8,36,36,34,36
23/04/2017,Elat,9,30,32,22,24
23/04/2017,En Gedi,9,38,39,25,31
23/04/2017,Haifa,10,53,57,57,59
23/04/2017,Jerusalem,8,55,52,50,56
23/04/2017,Lod,11,51,51,51,55
23/04/2017,Mizpe Ramon,8,48,54,41,45
23/04/2017,Nazareth,10,57,57,47,49
23/04/2017,Qazrin,9,43,41,36,33
23/04/2017,Tel Aviv,11,54,54,48,52
23/04/2017,Tiberias,18,42,43,47,44
23/04/2017,Zefat,13,49,51,41,41
24/04/2017,Afula,44,38,38,32,35
24/04/2017,Ashdod,65,56,59,54,60
24/04/2017,Beer Sheva,48,37,38,33,35
24/04/2017,Bet Shean,36,29,33,27,29
24/04/2017,Elat,30,23,22,14,16
24/04/2017,En Gedi,28,49,49,28,28
24/04/2017,Haifa,56,48,48,51,56
24/04/2017,Jerusalem,59,42,44,36,41
24/04/2017,Lod,53,40,41,45,42
24/04/2017,Mizpe Ramon,51,38,37,27,36
24/04/2017,Nazareth,51,47,48,37,42
24/04/2017,Qazrin,44,35,37,35,38
24/04/2017,Tel Aviv,58,44,47,42,39
24/04/2017,Tiberias,33,38,39,48,31
24/04/2017,Zefat,51,41,44,39,38
25/04/2017,Afula,43,39,39,38,37
25/04/2017,Ashdod,55,70,69,71,77
25/04/2017,Beer Sheva,44,40,37,43,40
25/04/2017,Bet Shean,34,18,18,29,25
25/04/2017,Elat,22,23,23,18,18
25/04/2017,En Gedi,28,33,34,36,24
25/04/2017,Haifa,56,53,51,60,62
25/04/2017,Jerusalem,47,23,21,43,49
25/04/2017,Lod,46,45,46,47,51
25/04/2017,Mizpe Ramon,36,21,20,24,27
25/04/2017,Nazareth,52,48,46,35,30
25/04/2017,Qazrin,43,24,22,27,21
25/04/2017,Tel Aviv,48,51,52,48,56
25/04/2017,Tiberias,35,23,25,48,36
25/04/2017,Zefat,51,24,20,29,36
26/04/2017,Afula,41,24,17,30,25
26/04/2017,Ashdod,62,83,84,82,82
26/04/2017,Beer Sheva,39,38,34,35,30
26/04/2017,Bet Shean,31,14,13,12,12
26/04/2017,Elat,23,18,15,15,15
26/04/2017,En Gedi,30,30,31,19,18
26/04/2017,Haifa,60,51,48,57,48
26/04/2017,Jerusalem,14,19,18,30,22
26/04/2017,Lod,48,41,38,47,45
26/04/2017,Mizpe Ramon,16,25,24,36,36
26/04/2017,Nazareth,40,36,28,22,20
26/04/2017,Qazrin,28,16,17,19,17
26/04/2017,Tel Aviv,53,52,52,59,57
26/04/2017,Tiberias,47,15,17,21,25
26/04/2017,Zefat,22,18,18,15,14
27/04/2017,Afula,36,44,45,41,40
27/04/2017,Ashdod,77,80,75,86,86
27/04/2017,Beer Sheva,44,37,35,37,36
27/04/2017,Bet Shean,13,22,26,34,32
27/04/2017,Elat,20,24,23,21,15
27/04/2017,En Gedi,14,42,42,28,28
27/04/2017,Haifa,67,52,51,67,67
27/04/2017,Jerusalem,14,41,44,48,45
27/04/2017,Lod,53,41,37,51,53
27/04/2017,Mizpe Ramon,32,37,37,37,38
27/04/2017,Nazareth,26,56,50,51,55
27/04/2017,Qazrin,14,17,20,17,30
27/04/2017,Tel Aviv,70,50,50,61,58
27/04/2017,Tiberias,13,24,23,42,32
27/04/2017,Zefat,19,17,18,24,17
28/04/2017,Afula,49,30,32,37,40
28/04/2017,Ashdod,70,86,85,84,89
28/04/2017,Beer Sheva,38,21,21,19,15
28/04/2017,Bet Shean,36,20,23,22,27
28/04/2017,Elat,27,9,11,9,9
28/04/2017,En Gedi,32,32,33,18,19
28/04/2017,Haifa,61,46,54,68,68
28/04/2017,Jerusalem,54,23,27,29,27
28/04/2017,Lod,53,25,29,46,54
28/04/2017,Mizpe Ramon,40,10,15,8,10
28/04/2017,Nazareth,62,45,49,59,61
28/04/2017,Qazrin,17,30,33,39,40
28/04/2017,Tel Aviv,66,55,52,64,69
28/04/2017,Tiberias,27,32,36,27,44
28/04/2017,Zefat,17,36,40,31,34
29/04/2017,Afula,25,37,38,31,34
29/04/2017,Ashdod,74,86,86,81,82
29/04/2017,Beer Sheva,25,17,21,15,19
29/04/2017,Bet Shean,22,18,20,28,28
29/04/2017,Elat,11,8,7,7,6
29/04/2017,En Gedi,23,19,24,11,19
29/04/2017,Haifa,56,50,50,60,59
29/04/2017,Jerusalem,36,22,23,28,28
29/04/2017,Lod,34,28,30,36,45
29/04/2017,Mizpe Ramon,9,8,10,11,9
29/04/2017,Nazareth,37,45,40,46,46
29/04/2017,Qazrin,38,25,31,32,34
29/04/2017,Tel Aviv,63,46,45,57,57
29/04/2017,Tiberias,29,35,37,32,44
29/04/2017,Zefat,45,33,34,30,27
30/04/2017,Afula,27,40,44,33,32
30/04/2017,Ashdod,74,82,85,83,91
30/04/2017,Beer Sheva,9,29,26,28,31
30/04/2017,Bet Shean,31,15,17,28,29
30/04/2017,Elat,10,23,25,31,24
30/04/2017,En Gedi,15,31,29,18,13
30/04/2017,Haifa,43,57,62,61,61
30/04/2017,Jerusalem,18,40,33,36,34
30/04/2017,Lod,35,37,39,52,53
30/04/2017,Mizpe Ramon,6,29,25,26,22
30/04/2017,Nazareth,45,45,48,36,27
30/04/2017,Qazrin,32,13,15,23,23
30/04/2017,Tel Aviv,64,53,57,68,65
30/04/2017,Tiberias,35,15,15,22,41
30/04/2017,Zefat,39,13,14,23,27
01/05/2017,Afula,35,24,26,23,19
01/05/2017,Ashdod,76,66,67,66,72
01/05/2017,Beer Sheva,34,15,13,16,17
01/05/2017,Bet Shean,8,20,16,15,17
01/05/2017,Elat,15,11,14,23,31
01/05/2017,En Gedi,16,31,28,13,22
01/05/2017,Haifa,55,35,39,33,46
01/05/2017,Jerusalem,23,18,17,25,19
01/05/2017,Lod,54,15,15,25,26
01/05/2017,Mizpe Ramon,16,16,14,13,14
01/05/2017,Nazareth,36,32,30,31,32
01/05/2017,Qazrin,19,30,23,34,29
01/05/2017,Tel Aviv,73,27,29,45,50
01/05/2017,Tiberias,37,30,21,44,37
01/05/2017,Zefat,18,26,22,17,19
02/05/2017,Afula,21,53,52,50,40
02/05/2017,Ashdod,66,86,87,80,85
02/05/2017,Beer Sheva,19,34,32,45,36
02/05/2017,Bet Shean,28,34,28,39,36
02/05/2017,Elat,46,24,23,30,19
02/05/2017,En Gedi,37,39,37,25,22
02/05/2017,Haifa,31,66,65,71,58
02/05/2017,Jerusalem,17,38,32,47,38
02/05/2017,Lod,26,48,43,64,50
02/05/2017,Mizpe Ramon,11,26,24,24,19
02/05/2017,Nazareth,33,57,51,56,50
02/05/2017,Qazrin,27,41,41,42,45
02/05/2017,Tel Aviv,37,65,61,68,63
02/05/2017,Tiberias,35,39,39,42,37
02/05/2017,Zefat,33,45,38,49,29
03/05/2017,Afula,41,47,49,39,43
03/05/2017,Ashdod,73,81,81,77,79
03/05/2017,Beer Sheva,41,44,45,39,42
03/05/2017,Bet Shean,35,33,35,33,38
03/05/2017,Elat,19,12,17,21,18
03/05/2017,En Gedi,26,42,44,31,35
03/05/2017,Haifa,65,64,64,53,63
03/05/2017,Jerusalem,42,42,44,46,48
03/05/2017,Lod,60,50,52,48,57
03/05/2017,Mizpe Ramon,21,33,35,31,35
03/05/2017,Nazareth,58,60,56,48,53
03/05/2017,Qazrin,39,43,44,43,48
03/05/2017,Tel Aviv,71,61,62,56,62
03/05/2017,Tiberias,32,41,42,44,45
03/05/2017,Zefat,30,45,49,46,51
04/05/2017,Afula,53,43,53,43,48
04/05/2017,Ashdod,74,81,81,85,87
04/05/2017,Beer Sheva,37,42,37,42,37
04/05/2017,Bet Shean,42,34,37,38,38
04/05/2017,Elat,21,18,19,19,18
04/05/2017,En Gedi,29,43,41,37,35
04/05/2017,Haifa,64,64,65,67,65
04/05/2017,Jerusalem,46,52,45,53,49
04/05/2017,Lod,56,47,48,55,55
04/05/2017,Mizpe Ramon,31,31,26,30,27
04/05/2017,Nazareth,57,59,58,56,60
04/05/2017,Qazrin,45,42,48,45,53
04/05/2017,Tel Aviv,68,64,61,65,66
04/05/2017,Tiberias,40,39,45,35,44
04/05/2017,Zefat,64,43,47,45,52
05/05/2017,Afula,48,43,39,47,49
05/05/2017,Ashdod,69,79,79,83,87
05/05/2017,Beer Sheva,42,44,34,41,33
05/05/2017,Bet Shean,39,37,31,37,37
05/05/2017,Elat,16,13,16,16,13
05/05/2017,En Gedi,37,37,35,34,29
05/05/2017,Haifa,65,65,64,60,65
05/05/2017,Jerusalem,55,46,37,47,48
05/05/2017,Lod,57,45,41,55,52
05/05/2017,Mizpe Ramon,29,27,22,24,22
05/05/2017,Nazareth,64,59,54,57,59
05/05/2017,Qazrin,50,45,39,47,52
05/05/2017,Tel Aviv,67,60,52,62,65
05/05/2017,Tiberias,41,40,38,34,44
05/05/2017,Zefat,56,42,40,40,49
06/05/2017,Afula,54,41,43,46,48
06/05/2017,Ashdod,68,81,80,83,89
06/05/2017,Beer Sheva,45,37,38,36,39
06/05/2017,Bet Shean,43,30,32,36,35
06/05/2017,Elat,15,12,16,17,16
06/05/2017,En Gedi,24,33,33,27,28
06/05/2017,Haifa,64,64,63,62,66
06/05/2017,Jerusalem,54,39,40,42,45
06/05/2017,Lod,56,43,45,54,57
06/05/2017,Mizpe Ramon,24,23,24,27,28
06/05/2017,Nazareth,65,59,55,56,62
06/05/2017,Qazrin,52,40,42,44,49
06/05/2017,Tel Aviv,68,60,59,65,66
06/05/2017,Tiberias,43,38,40,48,37
06/05/2017,Zefat,56,39,42,45,43
07/05/2017,Afula,47,31,30,43,42
07/05/2017,Ashdod,71,83,87,79,82
07/05/2017,Beer Sheva,46,25,24,23,24
07/05/2017,Bet Shean,38,22,22,24,27
07/05/2017,Elat,16,8,11,12,11
07/05/2017,En Gedi,35,36,36,28,28
07/05/2017,Haifa,63,49,54,63,66
07/05/2017,Jerusalem,55,27,29,30,29
07/05/2017,Lod,55,31,33,40,42
07/05/2017,Mizpe Ramon,23,15,16,16,18
07/05/2017,Nazareth,58,49,43,55,55
07/05/2017,Qazrin,44,32,33,30,33
07/05/2017,Tel Aviv,66,53,54,60,54
07/05/2017,Tiberias,39,31,31,40,31
07/05/2017,Zefat,54,33,30,38,40
08/05/2017,Afula,29,31,28,24,26
08/05/2017,Ashdod,78,79,80,66,70
08/05/2017,Beer Sheva,25,16,17,13,15
08/05/2017,Bet Shean,23,17,16,17,16
08/05/2017,Elat,13,13,14,8,10
08/05/2017,En Gedi,31,39,38,29,18
08/05/2017,Haifa,61,41,33,34,34
08/05/2017,Jerusalem,31,20,20,19,21
08/05/2017,Lod,41,24,24,28,28
08/05/2017,Mizpe Ramon,14,14,13,12,13
08/05/2017,Nazareth,43,34,34,29,33
08/05/2017,Qazrin,35,29,27,24,23
08/05/2017,Tel Aviv,66,37,37,41,44
08/05/2017,Tiberias,23,30,22,26,22
08/05/2017,Zefat,32,28,27,24,26
09/05/2017,Afula,18,9,9,8,15
09/05/2017,Ashdod,68,62,66,61,70
09/05/2017,Beer Sheva,14,9,10,11,11
09/05/2017,Bet Shean,19,8,7,9,8
09/05/2017,Elat,10,16,21,21,14
09/05/2017,En Gedi,19,25,26,12,8
09/05/2017,Haifa,32,39,41,29,36
09/05/2017,Jerusalem,18,11,11,12,11
09/05/2017,Lod,26,9,11,14,17
09/05/2017,Mizpe Ramon,16,10,11,10,10
09/05/2017,Nazareth,33,16,17,8,15
09/05/2017,Qazrin,20,13,12,12,12
09/05/2017,Tel Aviv,30,24,30,33,27
09/05/2017,Tiberias,38,8,7,12,8
09/05/2017,Zefat,29,10,10,8,8
10/05/2017,Afula,8,14,19,22,17
10/05/2017,Ashdod,66,82,76,76,79
10/05/2017,Beer Sheva,9,9,8,12,11
10/05/2017,Bet Shean,8,8,8,14,8
10/05/2017,Elat,17,10,11,20,21
10/05/2017,En Gedi,13,26,25,11,12
10/05/2017,Haifa,21,56,45,50,50
10/05/2017,Jerusalem,10,12,10,15,13
10/05/2017,Lod,13,16,12,28,32
10/05/2017,Mizpe Ramon,10,8,7,8,5
10/05/2017,Nazareth,10,31,28,40,33
10/05/2017,Qazrin,9,12,10,20,14
10/05/2017,Tel Aviv,19,40,42,46,42
10/05/2017,Tiberias,10,17,16,13,15
10/05/2017,Zefat,12,12,11,13,10
11/05/2017,Afula,17,24,34,35,40
11/05/2017,Ashdod,71,80,82,78,86
11/05/2017,Beer Sheva,9,32,29,30,26
11/05/2017,Bet Shean,9,21,19,24,25
11/05/2017,Elat,16,13,14,10,11
11/05/2017,En Gedi,20,39,39,27,28
11/05/2017,Haifa,36,48,57,66,68
11/05/2017,Jerusalem,10,33,29,33,26
11/05/2017,Lod,12,35,32,44,43
11/05/2017,Mizpe Ramon,5,33,31,37,34
11/05/2017,Nazareth,42,38,49,47,52
11/05/2017,Qazrin,11,23,20,20,37
11/05/2017,Tel Aviv,69,57,57,62,61
11/05/2017,Tiberias,9,20,23,16,24
11/05/2017,Zefat,12,18,22,22,28
12/05/2017,Afula,27,40,44,41,38
12/05/2017,Ashdod,70,81,81,83,88
12/05/2017,Beer Sheva,25,42,42,46,44
12/05/2017,Bet Shean,17,33,30,34,27
12/05/2017,Elat,14,21,19,17,14
12/05/2017,En Gedi,23,39,34,35,33
12/05/2017,Haifa,55,57,62,68,67
12/05/2017,Jerusalem,31,45,45,54,53
12/05/2017,Lod,49,50,49,55,55
12/05/2017,Mizpe Ramon,36,30,31,27,26
12/05/2017,Nazareth,38,49,57,55,59
12/05/2017,Qazrin,19,27,29,41,36
12/05/2017,Tel Aviv,64,59,59,67,66
12/05/2017,Tiberias,20,36,36,42,33
12/05/2017,Zefat,27,23,25,35,36
13/05/2017,Afula,47,28,29,26,27
13/05/2017,Ashdod,71,82,81,79,79
13/05/2017,Beer Sheva,49,36,36,33,25
13/05/2017,Bet Shean,35,16,15,18,16
13/05/2017,Elat,15,16,18,20,16
13/05/2017,En Gedi,32,36,38,29,22
13/05/2017,Haifa,69,41,52,46,47
13/05/2017,Jerusalem,49,25,24,41,31
13/05/2017,Lod,59,37,39,36,34
13/05/2017,Mizpe Ramon,26,13,15,27,27
13/05/2017,Nazareth,58,45,46,31,19
13/05/2017,Qazrin,38,17,18,22,19
13/05/2017,Tel Aviv,66,48,51,52,48
13/05/2017,Tiberias,54,28,28,25,19
13/05/2017,Zefat,33,17,19,13,13
14/05/2017,Afula,37,23,24,25,26
14/05/2017,Ashdod,75,88,89,76,82
14/05/2017,Beer Sheva,37,21,20,18,24
14/05/2017,Bet Shean,21,17,16,18,16
14/05/2017,Elat,17,11,13,9,10
14/05/2017,En Gedi,28,35,36,20,19
14/05/2017,Haifa,31,31,31,47,45
14/05/2017,Jerusalem,37,25,24,24,28
14/05/2017,Lod,53,27,28,36,36
14/05/2017,Mizpe Ramon,11,10,11,10,13
14/05/2017,Nazareth,55,31,31,40,42
14/05/2017,Qazrin,28,24,21,26,20
14/05/2017,Tel Aviv,71,42,42,54,54
14/05/2017,Tiberias,36,26,24,28,20
14/05/2017,Zefat,20,21,21,22,15
15/05/2017,Afula,22,33,36,39,40
15/05/2017,Ashdod,69,86,86,81,84
15/05/2017,Beer Sheva,24,18,18,19,19
15/05/2017,Bet Shean,21,18,17,22,22
15/05/2017,Elat,11,14,14,10,11
15/05/2017,En Gedi,21,30,32,10,12
15/05/2017,Haifa,28,47,57,64,64
15/05/2017,Jerusalem,25,21,18,21,22
15/05/2017,Lod,33,31,28,39,40
15/05/2017,Mizpe Ramon,10,13,16,15,15
15/05/2017,Nazareth,32,43,45,53,52
15/05/2017,Qazrin,23,25,30,39,42
15/05/2017,Tel Aviv,44,53,51,56,57
15/05/2017,Tiberias,36,31,35,27,42
15/05/2017,Zefat,23,28,33,29,30
16/05/2017,Afula,36,41,40,34,40
16/05/2017,Ashdod,77,84,85,85,90
16/05/2017,Beer Sheva,13,32,37,32,34
