Validity_date,City,Persist_value_wind,EC_wind_1,EC_wind_2,CO_wind_1,CO_wind_2,C3_wind_1,C3_wind_2,OH_wind_1,OH_wind_2
25/11/2016,Lod,26,19,17,14,14,18,17,18,14
25/11/2016,Mizpe Ramon,11,8,8,6,6,6,7,8,6
25/11/2016,Nazareth,28,16,16,14,13,17,15,17,16
25/11/2016,Qazrin,29,13,13,14,14,19,21,15,15
25/11/2016,Tel Aviv,10,8,8,12,13,9,11,13,13
25/11/2016,Tiberias,16,7,7,8,8,11,8,12,12
25/11/2016,Zefat,25,7,7,11,10,14,13,15,15
26/11/2016,Afula,14,11,11,13,14,16,17,12,12
26/11/2016,Ashdod,9,9,10,10,10,10,9,10,11
26/11/2016,Beer Sheva,14,4,4,6,6,13,13,7,7
26/11/2016,Bet Shean,10,6,6,7,7,5,5,5,5
26/11/2016,Elat,8,10,9,14,14,14,14,6,7
26/11/2016,En Gedi,16,11,12,12,12,18,14,6,6
26/11/2016,Haifa,19,13,14,15,16,24,24,10,9
26/11/2016,Jerusalem,11,9,9,6,6,8,9,7,6
26/11/2016,Lod,17,9,9,7,7,8,11,9,8
26/11/2016,Mizpe Ramon,8,5,5,3,2,4,3,6,4
26/11/2016,Nazareth,20,11,12,12,12,15,16,12,11
26/11/2016,Qazrin,18,10,10,12,12,16,16,12,12
26/11/2016,Tel Aviv,8,10,10,8,9,8,7,9,9
26/11/2016,Tiberias,16,6,6,6,7,7,11,12,12
26/11/2016,Zefat,22,7,7,7,8,12,13,12,12
27/11/2016,Afula,13,11,11,13,13,16,17,13,13
27/11/2016,Ashdod,10,7,7,9,8,10,10,12,13
27/11/2016,Beer Sheva,6,7,7,4,6,10,13,8,9
27/11/2016,Bet Shean,8,6,5,7,6,5,5,5,6
27/11/2016,Elat,10,9,10,12,15,15,16,5,6
27/11/2016,En Gedi,17,12,12,13,7,15,14,6,6
27/11/2016,Haifa,14,13,13,14,14,22,23,10,10
27/11/2016,Jerusalem,8,8,9,6,6,9,8,7,7
27/11/2016,Lod,9,10,9,6,5,13,11,11,12
27/11/2016,Mizpe Ramon,6,7,7,4,3,4,4,4,4
27/11/2016,Nazareth,19,13,13,12,12,18,17,13,13
27/11/2016,Qazrin,18,13,13,13,14,19,20,13,14
27/11/2016,Tel Aviv,10,7,8,8,7,7,8,8,10
27/11/2016,Tiberias,11,6,9,6,6,7,7,12,13
27/11/2016,Zefat,20,8,7,8,7,12,13,13,14
28/11/2016,Afula,15,10,10,12,11,16,10.33,11,10
28/11/2016,Ashdod,7,9,8,7,7,8,7.33,8,7
28/11/2016,Beer Sheva,10,9,8,8,8,14,8,9,8
28/11/2016,Bet Shean,7,7,7,4,4,6,5,4,4
28/11/2016,Elat,8,5,5,5,4,12,4,3,3
28/11/2016,En Gedi,19,11,11,13,12,11,9,4,4
28/11/2016,Haifa,13,14,14,17,16,20,17,22,21
28/11/2016,Jerusalem,8,9,9,6,5,8,6.67,7,6
28/11/2016,Lod,9,13,11,9,9,11,10,11,10
28/11/2016,Mizpe Ramon,6,9,8,3,5,6,6.33,4,6
28/11/2016,Nazareth,23,13,13,14,14,17,14.67,18,17
28/11/2016,Qazrin,21,12,12,11,11,20,11.67,12,12
28/11/2016,Tel Aviv,8,7,8,7,7,5,8,9,9
28/11/2016,Tiberias,13,8,8,7,8,9,9.33,11,12
28/11/2016,Zefat,19,8,8,8,8,12,9.33,12,12
29/11/2016,Afula,12,9,9,9,9,9,9,9,7
29/11/2016,Ashdod,8,8,10,6,9,12,7,7,11
29/11/2016,Beer Sheva,10,8,9,6,8,11,15,7,8
29/11/2016,Bet Shean,7,5,4,3,3,4,5,3,3
29/11/2016,Elat,6,4,3,3,4,6,5,4,4
29/11/2016,En Gedi,19,3,7,9,8,4,5,4,4
29/11/2016,Haifa,14,13,13,15,16,16,16,18,19
29/11/2016,Jerusalem,8,5,5,3,3,5,7,4,3
29/11/2016,Lod,11,5,6,4,5,6,5,7,7
29/11/2016,Mizpe Ramon,6,6,6,5,5,10,6,3,6
29/11/2016,Nazareth,21,12,12,15,15,15,15,13,13
29/11/2016,Qazrin,24,12,12,12,11,17,19,9,9
29/11/2016,Tel Aviv,8,5,6,4,5,7,4,6,5
29/11/2016,Tiberias,13,7,6,5,8,10,5,8,8
29/11/2016,Zefat,22,7,7,7,8,11,14,9,9
30/11/2016,Afula,13,10,8,11,12,8,10,11,4
30/11/2016,Ashdod,10,14,17,15,16,21,17,21,19
30/11/2016,Beer Sheva,5,11,9,9,8,10,14,12,15
30/11/2016,Bet Shean,7,7,8,10,7,3,13,13,12
30/11/2016,Elat,6,7,8,8,9,10,13,8,5
30/11/2016,En Gedi,11,9,10,4,6,7,7,17,16
30/11/2016,Haifa,13,14,14,22,19,17,17,19,23
30/11/2016,Jerusalem,7,10,10,8,9,10,18,18,15
30/11/2016,Lod,6,10,12,9,9,14,13,18,11
30/11/2016,Mizpe Ramon,6,12,11,8,7,16,15,7,15
30/11/2016,Nazareth,22,9,8,11,8,11,11,10,13
30/11/2016,Qazrin,21,8,5,10,5,12,11,5,5
30/11/2016,Tel Aviv,6,15,15,13,13,11,12,18,17
30/11/2016,Tiberias,13,5,5,6,5,7,5,3,5
30/11/2016,Zefat,21,8,6,8,5,13,10,5,5
01/12/2016,Afula,14,9,10,17,17,14,14,17,17
01/12/2016,Ashdod,17,27,28,32,31,31,32,30,28
01/12/2016,Beer Sheva,7,17,17,16,15,15,16,21,20
01/12/2016,Bet Shean,11,9,10,18,16,13,12,13,15
01/12/2016,Elat,6,9,9,10,11,18,12,14,17
01/12/2016,En Gedi,9,15,14,14,13,23,17,19,16
01/12/2016,Haifa,14,18,19,30,30,21,20,26,25
01/12/2016,Jerusalem,10,19,19,19,17,19,28,27,24
01/12/2016,Lod,12,15,14,16,17,15,15,21,17
01/12/2016,Mizpe Ramon,12,23,21,17,18,23,20,20,21
01/12/2016,Nazareth,12,7,9,16,16,15,15,16,16
01/12/2016,Qazrin,13,9,12,14,12,11,16,13,15
01/12/2016,Tel Aviv,15,22,24,26,24,16,18,31,26
01/12/2016,Tiberias,7,7,8,15,15,16,12,13,14
01/12/2016,Zefat,18,8,9,17,17,19,20,13,15
02/12/2016,Afula,19,12,9,15,13,14.67,14,17,17
02/12/2016,Ashdod,28,24,25,26,24,24.67,28,24,25
02/12/2016,Beer Sheva,14,14,13,16,17,15.33,19,16,17
02/12/2016,Bet Shean,26,9,8,12,10,13,15,18,13
02/12/2016,Elat,12,6,5,7,7,8.33,5,12,11
02/12/2016,En Gedi,28,17,17,13,11,16.67,16,20,21
02/12/2016,Haifa,19,17,16,22,21,20.33,21,22,24
02/12/2016,Jerusalem,21,18,19,16,16,17.67,27,19,21
02/12/2016,Lod,14,12,13,9,13,11.67,17,14,14
02/12/2016,Mizpe Ramon,21,16,16,14,14,15,18,15,16
02/12/2016,Nazareth,19,13,14,16,14,15.33,17,17,17
02/12/2016,Qazrin,16,15,14,10,10,13.33,17,15,14
02/12/2016,Tel Aviv,24,17,20,17,20,19,16,23,23
02/12/2016,Tiberias,13,9,10,9,6,10.33,21,13,13
02/12/2016,Zefat,37,8,9,14,9,12.33,18,15,14
03/12/2016,Afula,17,4,5,8,3,7.33,4,10,4
03/12/2016,Ashdod,25,13,11,15,15,12,13.67,8,15
03/12/2016,Beer Sheva,14,6,5,5,4,5,4.33,4,4
03/12/2016,Bet Shean,20,6,6,8,8,7.33,6,8,4
03/12/2016,Elat,4,7,7,12,12,8.33,8.67,6,7
03/12/2016,En Gedi,19,10,9,7,7,7.33,6.67,5,4
03/12/2016,Haifa,16,7,7,13,13,10.33,9,11,7
03/12/2016,Jerusalem,18,4,5,4,3,3.67,3.67,3,3
03/12/2016,Lod,13,6,8,8,7,6.67,6.67,6,5
03/12/2016,Mizpe Ramon,15,7,6,5,6,6.67,7,8,9
03/12/2016,Nazareth,25,4,5,4,3,5.67,4.67,9,6
03/12/2016,Qazrin,19,4,5,4,3,4.33,4,5,4
03/12/2016,Tel Aviv,20,10,13,11,9,11,10.67,12,10
03/12/2016,Tiberias,21,3,5,2,2,3.33,3.67,5,4
03/12/2016,Zefat,42,4,4,4,3,4.33,3.67,5,4
04/12/2016,Afula,7,7,7,8,9,7.67,8.33,8,9
04/12/2016,Ashdod,11,8,8,9,8,9,9,10,11
04/12/2016,Beer Sheva,6,4,5,5,7,4.33,5.67,4,5
04/12/2016,Bet Shean,14,3,4,4,4,4.33,5,6,7
04/12/2016,Elat,6,9,9,11,11,9,9,7,7
04/12/2016,En Gedi,16,10,11,11,11,8.67,9.33,5,6
04/12/2016,Haifa,7,9,9,10,9,10,9.33,11,10
04/12/2016,Jerusalem,7,7,7,6,5,5.67,6.33,4,7
04/12/2016,Lod,8,6,7,4,4,5,5,5,4
04/12/2016,Mizpe Ramon,7,7,6,5,5,6,5.33,6,5
04/12/2016,Nazareth,7,9,9,9,9,9.33,8.67,10,8
04/12/2016,Qazrin,6,9,9,9,7,8.67,8,8,8
04/12/2016,Tel Aviv,13,6,6,6,6,6,6.67,6,8
04/12/2016,Tiberias,5,5,5,3,4,5.33,5.67,8,8
04/12/2016,Zefat,14,5,5,5,6,6,6.33,8,8
05/12/2016,Afula,9,8,8,6,6,8,6,5,4
05/12/2016,Ashdod,8,10,9,6,6,9,9.33,13,13
05/12/2016,Beer Sheva,5,7,7,6,7,7,7.67,6,9
05/12/2016,Bet Shean,6,5,5,3,1,8,3.67,5,5
05/12/2016,Elat,8,9,10,12,12,13,10.67,9,10
05/12/2016,En Gedi,17,5,4,6,6,8,4.33,4,3
05/12/2016,Haifa,9,8,10,6,8,11,10.33,12,13
05/12/2016,Jerusalem,7,6,6,6,7,10,6.33,5,6
05/12/2016,Lod,7,5,5,4,4,7,5,7,6
05/12/2016,Mizpe Ramon,6,9,9,7,7,13,8,6,8
05/12/2016,Nazareth,14,7,8,6,7,10,7.67,6,8
05/12/2016,Qazrin,15,6,6,5,6,7,6.67,9,8
05/12/2016,Tel Aviv,6,8,9,4,5,6,8.33,10,11
05/12/2016,Tiberias,7,5,4,2,4,5,5,9,7
05/12/2016,Zefat,13,6,6,4,3,15,5.67,5,8
06/12/2016,Afula,6,8,8,8,7,14,10,5,6
06/12/2016,Ashdod,9,7,8,5,5,12,11,7,8
06/12/2016,Beer Sheva,7,6,6,4,4,10,9,5,3
06/12/2016,Bet Shean,5,4,4,5,4,8,5,5,4
06/12/2016,Elat,8,10,10,13,13,14,15,9,9
06/12/2016,En Gedi,10,8,9,8,9,10,9,3,4
06/12/2016,Haifa,10,7,7,9,8,12,11,6,6
06/12/2016,Jerusalem,7,4,4,5,4,6,6,5,4
06/12/2016,Lod,5,6,6,4,4,8,8,7,6
06/12/2016,Mizpe Ramon,8,7,7,7,6,10,11,7,8
06/12/2016,Nazareth,10,8,8,9,8,7,9,4,5
06/12/2016,Qazrin,10,12,12,12,11,17,18,9,8
06/12/2016,Tel Aviv,9,10,8,6,5,6,6,7,7
06/12/2016,Tiberias,5,7,7,7,6,8,7,7,7
06/12/2016,Zefat,15,6,6,7,6,5,9,7,8
07/12/2016,Afula,12,6,6,4,2,8,5,3,4
07/12/2016,Ashdod,8,13,13,8,9,14,12,12,10
07/12/2016,Beer Sheva,5,7,7,7,7,10,11,7,8
07/12/2016,Bet Shean,8,5,4,5,3,7,7,3,6
07/12/2016,Elat,9,10,10,14,13,14,16,7,8
07/12/2016,En Gedi,16,8,8,10,9,9,10,6,6
07/12/2016,Haifa,7,7,7,5,7,11,9,8,8
07/12/2016,Jerusalem,7,6,6,4,3,7,6,4,6
07/12/2016,Lod,6,6,5,5,6,8,9,9,8
07/12/2016,Mizpe Ramon,9,8,9,7,6,11,12,7,7
07/12/2016,Nazareth,12,6,6,5,5,8,7,8,8
07/12/2016,Qazrin,21,6,5,5,5,8,6,8,8
07/12/2016,Tel Aviv,8,11,10,7,6,5,6,9,8
07/12/2016,Tiberias,10,5,4,2,5,5,1,6,6
07/12/2016,Zefat,14,6,5,4,4,11,9,5,6
08/12/2016,Afula,7,8,7,4,6,12,9,12,12
08/12/2016,Ashdod,13,14,15,18,19,15,12,18,17
08/12/2016,Beer Sheva,5,9,9,7,9,11,11,11,12
08/12/2016,Bet Shean,6,7,7,5,6,10,13,11,12
08/12/2016,Elat,9,11,11,13,13,17,15,13,14
08/12/2016,En Gedi,16,5,6,7,5,8,7,7,9
08/12/2016,Haifa,7,11,10,16,17,9,7,19,19
08/12/2016,Jerusalem,7,10,10,9,9,13,8,10,11
08/12/2016,Lod,5,8,9,7,8,8,6,10,10
08/12/2016,Mizpe Ramon,9,10,10,9,8,13,12,12,13
08/12/2016,Nazareth,11,7,6,3,8,10,7,13,13
08/12/2016,Qazrin,14,11,11,10,13,12,12,10,10
08/12/2016,Tel Aviv,10,11,12,12,13,6,5,16,16
08/12/2016,Tiberias,6,5,4,3,6,13,9,11,12
08/12/2016,Zefat,13,7,7,3,5,15,13,11,12
09/12/2016,Afula,8,6,5,5,5,5,6,3,3
09/12/2016,Ashdod,15,12,12,11,13,18,16,12,12
09/12/2016,Beer Sheva,7,6,6,6,5,8,9,6,5
09/12/2016,Bet Shean,14,4,5,5,3,9,7,3,3
09/12/2016,Elat,9,8,8,14,14,16,13,11,11
09/12/2016,En Gedi,19,9,9,9,9,11,10,4,4
09/12/2016,Haifa,10,7,6,7,6,9,9,9,10
09/12/2016,Jerusalem,9,4,4,3,2,5,6,3,3
09/12/2016,Lod,9,5,5,6,6,10,11,7,7
09/12/2016,Mizpe Ramon,10,7,6,7,6,9,8,6,6
09/12/2016,Nazareth,8,5,5,4,4,5,7,6,8
09/12/2016,Qazrin,16,8,7,6,5,10,11,6,7
09/12/2016,Tel Aviv,12,10,10,9,9,8,7,9,10
09/12/2016,Tiberias,14,2,2,3,5,6,2,4,5
09/12/2016,Zefat,16,5,5,4,3,7,9,4,5
10/12/2016,Afula,4,7,6,3,3,4,3,4,10
10/12/2016,Ashdod,12,8,8,9,9,8,13,9,10
10/12/2016,Beer Sheva,7,7,7,5,4,7,8,8,6
10/12/2016,Bet Shean,11,3,3,3,2,4,7,10,12
10/12/2016,Elat,9,10,10,14,14,15,14,8,9
10/12/2016,En Gedi,16,4,4,6,6,4,4,5,5
10/12/2016,Haifa,6,5,4,5,6,6,10,5,6
10/12/2016,Jerusalem,5,5,8,8,6,10,9,6,13
10/12/2016,Lod,5,8,6,6,6,7,7,7,7
10/12/2016,Mizpe Ramon,7,7,8,7,6,12,10,5,5
10/12/2016,Nazareth,7,7,6,4,4,8,6,7,7
10/12/2016,Qazrin,16,6,7,5,4,6,6,13,13
10/12/2016,Tel Aviv,10,6,7,10,9,5,5,6,10
10/12/2016,Tiberias,7,3,3,2,4,5,2,9,9
10/12/2016,Zefat,7,3,5,5,5,10,13,10,9
11/12/2016,Afula,9,5,5,4,4,4,5,7,7
11/12/2016,Ashdod,8,9,10,16,16,13,10,5,5
11/12/2016,Beer Sheva,7,4,5,5,5,7,6,5,5
11/12/2016,Bet Shean,6,3,3,5,4,6,2,7,3
11/12/2016,Elat,9,10,10,15,15,17,16,11,10
11/12/2016,En Gedi,8,7,5,4,3,7,5,4,5
11/12/2016,Haifa,4,7,6,7,7,8,6,9,10
11/12/2016,Jerusalem,9,6,5,7,7,9,8,8,4
11/12/2016,Lod,6,5,5,5,5,10,7,7,6
11/12/2016,Mizpe Ramon,8,7,7,5,5,8,8,7,7
11/12/2016,Nazareth,10,6,6,4,4,8,5,8,8
11/12/2016,Qazrin,7,5,5,4,4,6,7,9,9
11/12/2016,Tel Aviv,7,8,8,9,10,7,5,9,9
11/12/2016,Tiberias,6,4,3,1,2,4,3,5,3
11/12/2016,Zefat,15,3,3,2,2,7,7,7,6
12/12/2016,Afula,8,4,5,3,4,8,5,3,3
12/12/2016,Ashdod,10,9,9,9,9,11,11,6,6
12/12/2016,Beer Sheva,5,4,4,5,4,6,8,4,4
12/12/2016,Bet Shean,14,4,3,2,2,4,2,4,4
12/12/2016,Elat,8,6,6,7,7,12,12,4,4
12/12/2016,En Gedi,9,5,5,5,5,7,6,5,5
12/12/2016,Haifa,6,7,7,9,6,9,12,7,7
12/12/2016,Jerusalem,6,6,6,4,5,8,9,3,5
12/12/2016,Lod,5,7,6,5,6,8,9,6,6
12/12/2016,Mizpe Ramon,7,6,7,3,4,9,8,4,4
12/12/2016,Nazareth,7,5,6,5,4,8,10,4,6
12/12/2016,Qazrin,6,6,5,4,4,8,10,6,6
12/12/2016,Tel Aviv,8,8,8,9,8,8,7,5,6
12/12/2016,Tiberias,8,3,3,2,2,2,3,4,4
12/12/2016,Zefat,11,4,4,3,2,6,8,5,5
13/12/2016,Afula,9,11,12,12,11,14,14,18,18
13/12/2016,Ashdod,9,20,21,27,23,26,23,24,23
13/12/2016,Beer Sheva,4,14,13,13,12,14,14,15,16
13/12/2016,Bet Shean,7,8,8,13,12,16,13,18,19
13/12/2016,Elat,6,4,3,5,6,5,5,5,4
13/12/2016,En Gedi,9,13,14,10,10,17,12,19,20
13/12/2016,Haifa,7,14,15,22,21,21,20,19,19
13/12/2016,Jerusalem,8,15,11,15,14,18,19,17,20
13/12/2016,Lod,6,11,11,13,12,14,14,14,13
13/12/2016,Mizpe Ramon,7,14,13,12,11,16,14,15,14
13/12/2016,Nazareth,9,11,9,10,10,15,12,10,14
13/12/2016,Qazrin,11,10,9,11,9,17,17,15,15
13/12/2016,Tel Aviv,8,19,18,23,21,15,14,21,21
13/12/2016,Tiberias,5,5,6,7,5,14,4,10,10
13/12/2016,Zefat,8,7,7,9,9,21,20,13,12
14/12/2016,Afula,14,11,12,15,17,15.67,16,21,21
14/12/2016,Ashdod,21,29,29,31,31,30.33,35,31,28
14/12/2016,Beer Sheva,13,17,17,23,21,21,18,23,22
14/12/2016,Bet Shean,17,5,6,11,15,12.33,18,21,21
14/12/2016,Elat,3,10,10,10,10,11,7,13,13
14/12/2016,En Gedi,19,16,15,11,11,20,17,33,30
14/12/2016,Haifa,15,19,13,19,18,19,21,19,18
14/12/2016,Jerusalem,13,19,21,20,24,21.67,31,26,27
14/12/2016,Lod,11,18,16,17,13,17,15,16,17
14/12/2016,Mizpe Ramon,12,23,23,20,23,22.33,31,24,24
14/12/2016,Nazareth,20,12,13,17,17,16,18,19,18
14/12/2016,Qazrin,18,13,12,15,12,16.67,11,22,18
14/12/2016,Tel Aviv,18,22,24,28,30,26.67,19,30,28
14/12/2016,Tiberias,8,9,10,11,12,13,17,19,18
14/12/2016,Zefat,32,9,11,15,18,14,23,18,17
15/12/2016,Afula,23,10,10,11,8,7,8,10,11
15/12/2016,Ashdod,29,12,14,12,11,18,18,15,15
15/12/2016,Beer Sheva,16,9,9,13,11,12,13,10,10
15/12/2016,Bet Shean,25,7,5,8,4,4,8,12,11
15/12/2016,Elat,6,6,7,8,6,8,6,6,8
15/12/2016,En Gedi,22,13,13,7,6,11,12,14,11
15/12/2016,Haifa,13,9,9,10,9,8,4,9,12
15/12/2016,Jerusalem,21,13,11,8,10,13,15,15,12
15/12/2016,Lod,16,8,9,6,8,9,9,8,7
15/12/2016,Mizpe Ramon,15,10,9,10,9,12,11,8,10
15/12/2016,Nazareth,30,9,9,8,10,10,6,9,12
15/12/2016,Qazrin,22,12,6,9,6,15,6,13,14
15/12/2016,Tel Aviv,24,11,12,9,11,8,9,14,13
15/12/2016,Tiberias,18,7,6,4,6,6,4,10,13
15/12/2016,Zefat,43,9,7,8,8,8,9,12,12
16/12/2016,Afula,7,5,3,4,4,4,6,6,9
16/12/2016,Ashdod,14,10,13,16,17,13,14,10,10
16/12/2016,Beer Sheva,9,4,4,6,7,7,8,5,7
16/12/2016,Bet Shean,8,5,4,5,6,8,5,6,7
16/12/2016,Elat,6,5,5,7,8,8,7,5,6
16/12/2016,En Gedi,16,3,5,5,3,6,5,5,4
16/12/2016,Haifa,9,6,6,7,7,13,15,7,7
16/12/2016,Jerusalem,10,6,6,6,8,7,8,6,6
16/12/2016,Lod,9,6,5,8,8,8,10,6,5
16/12/2016,Mizpe Ramon,8,6,6,4,6,11,11,5,4
16/12/2016,Nazareth,16,4,5,5,5,8,9,7,7
16/12/2016,Qazrin,14,5,4,4,4,4,4,10,9
16/12/2016,Tel Aviv,12,12,10,12,12,8,7,10,11
16/12/2016,Tiberias,8,2,3,2,2,7,3,6,6
16/12/2016,Zefat,15,5,5,2,3,11,10,7,8
17/12/2016,Afula,8,4,3,4,5,4,7,4,12
17/12/2016,Ashdod,13,7,6,14,15,14,15,5,13
17/12/2016,Beer Sheva,6,6,4,5,5,7,7,5,10
17/12/2016,Bet Shean,11,3,3,4,4,3,5,6,9
17/12/2016,Elat,6,9,10,13,11,13,12,8,7
17/12/2016,En Gedi,9,3,7,3,4,5,8,4,13
17/12/2016,Haifa,6,5,4,4,4,5,5,7,9
17/12/2016,Jerusalem,9,4,4,5,4,7,11,9,13
17/12/2016,Lod,5,4,5,5,5,6,9,6,9
17/12/2016,Mizpe Ramon,8,6,6,4,8,6,9,4,8
17/12/2016,Nazareth,9,4,5,3,6,7,6,7,7
17/12/2016,Qazrin,6,3,4,3,5,5,3,6,5
17/12/2016,Tel Aviv,10,5,5,9,11,4,6,4,12
17/12/2016,Tiberias,7,3,3,4,4,6,6,4,5
17/12/2016,Zefat,11,3,3,4,3,6,3,6,9
18/12/2016,Afula,12,6,6,11,9,9,8,6,4
18/12/2016,Ashdod,6,14,13,17,10,16,22,11,13
18/12/2016,Beer Sheva,7,12,9,6,6,14,11,12,12
18/12/2016,Bet Shean,7,5,5,4,5,11,12,6,3
18/12/2016,Elat,8,7,7,11,11,10,9,8,8
18/12/2016,En Gedi,7,10,10,4,6,9,12,13,13
18/12/2016,Haifa,4,10,9,15,10,12,9,6,9
18/12/2016,Jerusalem,6,9,11,7,7,17,16,10,13
18/12/2016,Lod,5,7,10,6,6,10,14,7,4
18/12/2016,Mizpe Ramon,5,12,11,13,11,12,12,10,12
18/12/2016,Nazareth,10,8,6,10,7,13,6,6,9
18/12/2016,Qazrin,10,6,7,6,5,9,5,6,5
18/12/2016,Tel Aviv,5,12,12,14,11,10,7,11,11
18/12/2016,Tiberias,12,4,3,5,4,8,5,4,4
18/12/2016,Zefat,7,6,5,6,6,12,11,6,4
19/12/2016,Afula,8,4,6,4,4,6,12,7,4
19/12/2016,Ashdod,13,8,19,7,10,26,17,17,11
19/12/2016,Beer Sheva,11,6,4,4,9,15,21,7,9
19/12/2016,Bet Shean,8,4,3,4,4,8,14,5,5
19/12/2016,Elat,6,7,8,9,10,10,11,5,8
19/12/2016,En Gedi,16,7,8,13,4,6,20,2,4
19/12/2016,Haifa,9,6,8,4,5,8,9,6,10
19/12/2016,Jerusalem,11,2,4,4,8,10,12,3,3
19/12/2016,Lod,10,7,9,4,4,11,14,6,7
19/12/2016,Mizpe Ramon,7,10,11,6,7,16,18,11,6
19/12/2016,Nazareth,7,6,6,4,6,6,9,6,10
19/12/2016,Qazrin,10,5,5,4,4,9,9,7,5
19/12/2016,Tel Aviv,12,12,9,17,12,10,12,18,10
19/12/2016,Tiberias,8,4,4,2,2,10,6,6,6
19/12/2016,Zefat,17,2,4,1,1,10,11,6,5
20/12/2016,Afula,9,3,7,2,2,3,3,4,5
20/12/2016,Ashdod,19,8,7,6,7,9,7,8,6
20/12/2016,Beer Sheva,11,7,7,8,6,9,8,7,5
20/12/2016,Bet Shean,9,4,3,4,3,7,8,6,2
20/12/2016,Elat,6,10,11,14,13,12,15,11,10
20/12/2016,En Gedi,22,4,4,5,4,8,5,2,3
20/12/2016,Haifa,8,7,6,4,5,6,7,6,7
20/12/2016,Jerusalem,8,7,7,4,8,7,9,5,4
20/12/2016,Lod,9,6,5,5,4,6,6,6,7
20/12/2016,Mizpe Ramon,10,7,8,5,5,9,10,7,6
20/12/2016,Nazareth,12,6,7,6,6,5,6,6,7
20/12/2016,Qazrin,10,5,5,3,4,3,4,5,4
20/12/2016,Tel Aviv,9,5,5,5,6,6,5,5,5
20/12/2016,Tiberias,6,4,4,4,3,7,3,4,4
20/12/2016,Zefat,13,4,4,2,2,9,10,4,2
21/12/2016,Afula,7,6,6,7,6,9,10,4,6
21/12/2016,Ashdod,7,10,11,13,13,11,13,11,9
21/12/2016,Beer Sheva,7,8,6,5,6,8,11,4,3
21/12/2016,Bet Shean,7,6,6,2,3,4,4,3,4
21/12/2016,Elat,8,6,6,7,8,9,6,6,5
21/12/2016,En Gedi,8,4,4,3,3,4,4,2,3
21/12/2016,Haifa,6,6,9,9,8,10,11,7,7
21/12/2016,Jerusalem,8,5,4,2,2,7,7,3,5
21/12/2016,Lod,5,6,6,7,6,7,8,5,4
21/12/2016,Mizpe Ramon,7,4,4,3,3,5,4,3,4
21/12/2016,Nazareth,8,8,6,6,6,11,13,7,7
21/12/2016,Qazrin,11,9,7,9,10,14,12,6,5
21/12/2016,Tel Aviv,5,9,10,12,10,7,7,9,7
21/12/2016,Tiberias,6,4,3,3,4,6,3,5,6
21/12/2016,Zefat,15,5,4,6,3,9,8,5,3
22/12/2016,Afula,14,6,8,8,8,9,8,11,9
22/12/2016,Ashdod,11,13,15,18,17,16,15,20,20
22/12/2016,Beer Sheva,7,7,8,9,8,12,10,7,9
22/12/2016,Bet Shean,5,6,6,6,4,8,5,12,14
22/12/2016,Elat,8,4,5,6,6,7,6,4,3
22/12/2016,En Gedi,7,5,9,5,4,4,8,9,9
22/12/2016,Haifa,9,10,12,11,10,16,13,10,9
22/12/2016,Jerusalem,6,8,7,10,9,10,11,10,13
22/12/2016,Lod,6,10,10,9,10,12,11,11,11
22/12/2016,Mizpe Ramon,5,6,6,5,7,6,7,5,7
22/12/2016,Nazareth,12,9,8,9,10,12,12,10,9
22/12/2016,Qazrin,17,9,9,9,9,14,12,5,6
22/12/2016,Tel Aviv,10,13,14,15,15,9,10,17,14
22/12/2016,Tiberias,5,4,4,4,6,9,3,7,5
22/12/2016,Zefat,13,6,6,7,5,11,10,7,4
23/12/2016,Afula,17,6,5,4,4,13,10,7,7
23/12/2016,Ashdod,15,10,10,10,9,10,8,11,10
23/12/2016,Beer Sheva,8,4,3,3,3,7,5,5,4
23/12/2016,Bet Shean,8,3,4,3,3,7,6,7,4
23/12/2016,Elat,7,7,7,11,10,11,13,6,7
23/12/2016,En Gedi,9,4,6,3,6,3,6,6,4
23/12/2016,Haifa,12,5,6,7,8,13,11,6,7
23/12/2016,Jerusalem,8,7,3,2,2,7,5,5,6
23/12/2016,Lod,10,5,5,4,4,6,7,8,8
23/12/2016,Mizpe Ramon,4,4,5,3,5,3,5,4,3
23/12/2016,Nazareth,15,8,8,6,6,10,9,6,6
23/12/2016,Qazrin,16,9,8,4,4,15,11,5,6
23/12/2016,Tel Aviv,14,9,9,8,9,6,6,10,8
23/12/2016,Tiberias,13,3,3,3,4,6,6,5,5
23/12/2016,Zefat,15,5,4,3,4,8,7,5,6
24/12/2016,Afula,10,5,5,4,5,8,8,10,12
24/12/2016,Ashdod,10,12,12,17,16,17,15,14,15
24/12/2016,Beer Sheva,3,10,6,7,8,10,9,10,8
24/12/2016,Bet Shean,8,3,4,2,4,5,4,12,4
24/12/2016,Elat,9,6,6,9,10,12,12,8,10
24/12/2016,En Gedi,10,7,5,5,5,6,15,5,4
24/12/2016,Haifa,6,6,5,8,9,9,10,7,10
24/12/2016,Jerusalem,4,9,10,7,9,12,10,11,10
24/12/2016,Lod,5,7,7,7,8,10,8,9,10
24/12/2016,Mizpe Ramon,6,8,9,4,5,9,9,10,6
24/12/2016,Nazareth,13,5,6,5,5,7,7,7,8
24/12/2016,Qazrin,15,5,5,3,4,4,5,10,7
24/12/2016,Tel Aviv,9,10,10,11,13,9,7,10,11
24/12/2016,Tiberias,6,3,3,3,3,5,2,4,5
24/12/2016,Zefat,15,3,4,4,5,8,7,4,7
