Time,Basis_date,Validity_date,City,Persist_value_minTemp,EC_minTemp,CO_minTemp,C3_minTemp,OH_minTemp
2,16/12/2016,17/12/2016,Elat,9,12,11,10,10
1,17/12/2016,17/12/2016,En Gedi,14,14,14,13,15
2,16/12/2016,17/12/2016,En Gedi,14,14,15,14,15
1,17/12/2016,17/12/2016,Haifa,10,11,11,11,11
2,16/12/2016,17/12/2016,Haifa,10,11,11,11,12
1,17/12/2016,17/12/2016,Jerusalem,8,6,9,8,8
2,16/12/2016,17/12/2016,Jerusalem,8,6,9,8,8
1,17/12/2016,17/12/2016,Lod,11,10,12,12,10
2,16/12/2016,17/12/2016,Lod,11,10,11,11,10
1,17/12/2016,17/12/2016,Mizpe Ramon,7,5,8,7,7
2,16/12/2016,17/12/2016,Mizpe Ramon,7,5,7,7,7
1,17/12/2016,17/12/2016,Nazareth,9,9,11,9,8
2,16/12/2016,17/12/2016,Nazareth,9,9,8,10,7
1,17/12/2016,17/12/2016,Qazrin,9,7,9,8,7
2,16/12/2016,17/12/2016,Qazrin,9,8,8,9,7
1,17/12/2016,17/12/2016,Tel Aviv,12,11,12,11,10
2,16/12/2016,17/12/2016,Tel Aviv,12,12,11,11,10
1,17/12/2016,17/12/2016,Tiberias,13,10,12,10,8
2,16/12/2016,17/12/2016,Tiberias,13,11,11,13,7
1,17/12/2016,17/12/2016,Zefat,6,7,9,6,7
2,16/12/2016,17/12/2016,Zefat,6,7,7,7,7
1,18/12/2016,18/12/2016,Afula,10,5,6,5,7
2,17/12/2016,18/12/2016,Afula,10,5,6,5,7
1,18/12/2016,18/12/2016,Ashdod,13,13,11,12,10
2,17/12/2016,18/12/2016,Ashdod,13,13,13,12,11
1,18/12/2016,18/12/2016,Beer Sheva,8,8,8,10,7
2,17/12/2016,18/12/2016,Beer Sheva,8,9,11,9,10
1,18/12/2016,18/12/2016,Bet Shean,10,5,7,8,7
2,17/12/2016,18/12/2016,Bet Shean,10,5,8,7,10
1,18/12/2016,18/12/2016,Elat,12,12,11,11,10
2,17/12/2016,18/12/2016,Elat,12,12,12,12,10
1,18/12/2016,18/12/2016,En Gedi,14,14,12,12,14
2,17/12/2016,18/12/2016,En Gedi,14,15,14,11,13
1,18/12/2016,18/12/2016,Haifa,9,6,6,7,10
2,17/12/2016,18/12/2016,Haifa,9,7,7,7,10
1,18/12/2016,18/12/2016,Jerusalem,8,5,6,5,6
2,17/12/2016,18/12/2016,Jerusalem,8,5,7,5,6
1,18/12/2016,18/12/2016,Lod,12,8,8,8,8
2,17/12/2016,18/12/2016,Lod,12,9,10,9,8
1,18/12/2016,18/12/2016,Mizpe Ramon,7,6,8,7,8
2,17/12/2016,18/12/2016,Mizpe Ramon,7,7,9,6,8
1,18/12/2016,18/12/2016,Nazareth,8,5,4,5,5
2,17/12/2016,18/12/2016,Nazareth,8,4,4,4,4
1,18/12/2016,18/12/2016,Qazrin,8,2,4,3,4
2,17/12/2016,18/12/2016,Qazrin,8,1,4,3,4
1,18/12/2016,18/12/2016,Tel Aviv,13,9,8,7,8
2,17/12/2016,18/12/2016,Tel Aviv,13,11,9,8,8
1,18/12/2016,18/12/2016,Tiberias,12,6,7,7,5
2,17/12/2016,18/12/2016,Tiberias,12,6,8,9,4
1,18/12/2016,18/12/2016,Zefat,5,3,4,3,4
2,17/12/2016,18/12/2016,Zefat,5,3,4,2,4
1,19/12/2016,19/12/2016,Afula,5,4,6,4,6
2,18/12/2016,19/12/2016,Afula,5,3,6,4,5
1,19/12/2016,19/12/2016,Ashdod,12,11,11,9,12
2,18/12/2016,19/12/2016,Ashdod,12,10,10,9,8
1,19/12/2016,19/12/2016,Beer Sheva,9,5,7,6,5
2,18/12/2016,19/12/2016,Beer Sheva,9,4,6,6,5
1,19/12/2016,19/12/2016,Bet Shean,8,4,8,6,8
2,18/12/2016,19/12/2016,Bet Shean,8,5,7,7,7
1,19/12/2016,19/12/2016,Elat,11,10,10,9,9
2,18/12/2016,19/12/2016,Elat,11,10,9,9,10
1,19/12/2016,19/12/2016,En Gedi,14,11,13,10,11
2,18/12/2016,19/12/2016,En Gedi,14,12,12,10,11
1,19/12/2016,19/12/2016,Haifa,7,6,7,6,9
2,18/12/2016,19/12/2016,Haifa,7,6,6,6,5
1,19/12/2016,19/12/2016,Jerusalem,7,3,5,3,4
2,18/12/2016,19/12/2016,Jerusalem,7,2,5,4,5
1,19/12/2016,19/12/2016,Lod,9,5,8,6,6
2,18/12/2016,19/12/2016,Lod,9,4,8,6,7
1,19/12/2016,19/12/2016,Mizpe Ramon,5,2,5,2,5
2,18/12/2016,19/12/2016,Mizpe Ramon,5,2,5,2,5
1,19/12/2016,19/12/2016,Nazareth,5,4,5,3,4
2,18/12/2016,19/12/2016,Nazareth,5,3,5,4,4
1,19/12/2016,19/12/2016,Qazrin,4,2,4,3,4
2,18/12/2016,19/12/2016,Qazrin,4,1,4,4,2
1,19/12/2016,19/12/2016,Tel Aviv,9,5,7,6,6
2,18/12/2016,19/12/2016,Tel Aviv,9,5,7,6,7
1,19/12/2016,19/12/2016,Tiberias,8,5,7,6,4
2,18/12/2016,19/12/2016,Tiberias,8,5,7,7,4
1,19/12/2016,19/12/2016,Zefat,1,2,4,2,4
2,18/12/2016,19/12/2016,Zefat,1,1,4,2,2
1,20/12/2016,20/12/2016,Afula,3,7,7,7,5
2,19/12/2016,20/12/2016,Afula,3,7,7,5,6
1,20/12/2016,20/12/2016,Ashdod,9,12,11,11,12
2,19/12/2016,20/12/2016,Ashdod,9,12,11,10,9
1,20/12/2016,20/12/2016,Beer Sheva,4,6,7,7,4
2,19/12/2016,20/12/2016,Beer Sheva,4,5,6,7,5
1,20/12/2016,20/12/2016,Bet Shean,5,7,8,7,7
2,19/12/2016,20/12/2016,Bet Shean,5,7,7,5,7
1,20/12/2016,20/12/2016,Elat,11,9,8,7,7
2,19/12/2016,20/12/2016,Elat,11,9,8,5,7
1,20/12/2016,20/12/2016,En Gedi,11,14,13,10,14
2,19/12/2016,20/12/2016,En Gedi,11,12,13,9,10
1,20/12/2016,20/12/2016,Haifa,6,9,8,9,9
2,19/12/2016,20/12/2016,Haifa,6,9,8,6,6
1,20/12/2016,20/12/2016,Jerusalem,4,5,5,5,4
2,19/12/2016,20/12/2016,Jerusalem,4,2,5,5,4
1,20/12/2016,20/12/2016,Lod,6,7,9,9,7
2,19/12/2016,20/12/2016,Lod,6,7,9,5,7
1,20/12/2016,20/12/2016,Mizpe Ramon,3,4,5,4,4
2,19/12/2016,20/12/2016,Mizpe Ramon,3,4,4,4,4
1,20/12/2016,20/12/2016,Nazareth,5,6,6,6,4
2,19/12/2016,20/12/2016,Nazareth,5,5,5,4,4
1,20/12/2016,20/12/2016,Qazrin,3,6,5,5,3
2,19/12/2016,20/12/2016,Qazrin,3,6,5,4,3
1,20/12/2016,20/12/2016,Tel Aviv,7,9,8,8,12
2,19/12/2016,20/12/2016,Tel Aviv,7,8,8,6,7
1,20/12/2016,20/12/2016,Tiberias,7,9,8,11,4
2,19/12/2016,20/12/2016,Tiberias,7,7,8,7,4
1,20/12/2016,20/12/2016,Zefat,0,5,5,3,3
2,19/12/2016,20/12/2016,Zefat,0,5,5,3,3
1,21/12/2016,21/12/2016,Afula,6,8,10,8,8
2,20/12/2016,21/12/2016,Afula,6,7,10,8,8
1,21/12/2016,21/12/2016,Ashdod,8,13,13,13,14
2,20/12/2016,21/12/2016,Ashdod,8,13,11,13,11
1,21/12/2016,21/12/2016,Beer Sheva,4,8,10,10,8
2,20/12/2016,21/12/2016,Beer Sheva,4,7,9,10,8
1,21/12/2016,21/12/2016,Bet Shean,6,8,11,10,10
2,20/12/2016,21/12/2016,Bet Shean,6,8,11,9,8
1,21/12/2016,21/12/2016,Elat,9,12,10,9,11
2,20/12/2016,21/12/2016,Elat,9,12,11,8,12
1,21/12/2016,21/12/2016,En Gedi,13,15,15,13,15
2,20/12/2016,21/12/2016,En Gedi,13,14,14,12,13
1,21/12/2016,21/12/2016,Haifa,8,10,10,8,11
2,20/12/2016,21/12/2016,Haifa,8,10,10,9,10
1,21/12/2016,21/12/2016,Jerusalem,5,7,8,7,7
2,20/12/2016,21/12/2016,Jerusalem,5,7,8,8,7
1,21/12/2016,21/12/2016,Lod,8,9,12,11,10
2,20/12/2016,21/12/2016,Lod,8,9,11,11,9
1,21/12/2016,21/12/2016,Mizpe Ramon,2,6,8,8,7
2,20/12/2016,21/12/2016,Mizpe Ramon,2,5,7,7,8
1,21/12/2016,21/12/2016,Nazareth,5,8,9,8,7
2,20/12/2016,21/12/2016,Nazareth,5,8,8,8,7
1,21/12/2016,21/12/2016,Qazrin,4,8,9,8,7
2,20/12/2016,21/12/2016,Qazrin,4,5,8,7,7
1,21/12/2016,21/12/2016,Tel Aviv,8,10,12,10,14
2,20/12/2016,21/12/2016,Tel Aviv,8,10,10,9,11
1,21/12/2016,21/12/2016,Tiberias,9,9,11,10,7
2,20/12/2016,21/12/2016,Tiberias,9,8,12,11,7
1,21/12/2016,21/12/2016,Zefat,2,6,8,5,7
2,20/12/2016,21/12/2016,Zefat,2,5,8,4,7
1,22/12/2016,22/12/2016,Afula,7,7,9,6,8
2,21/12/2016,22/12/2016,Afula,7,5,8,5,7
1,22/12/2016,22/12/2016,Ashdod,12,12,12,12,13
2,21/12/2016,22/12/2016,Ashdod,12,12,10,9,11
1,22/12/2016,22/12/2016,Beer Sheva,6,6,8,9,7
2,21/12/2016,22/12/2016,Beer Sheva,6,6,8,8,7
1,22/12/2016,22/12/2016,Bet Shean,8,7,8,8,9
2,21/12/2016,22/12/2016,Bet Shean,8,6,8,8,7
1,22/12/2016,22/12/2016,Elat,8,12,12,11,11
2,21/12/2016,22/12/2016,Elat,8,12,11,10,9
1,22/12/2016,22/12/2016,En Gedi,11,14,15,12,16
2,21/12/2016,22/12/2016,En Gedi,11,14,13,10,12
1,22/12/2016,22/12/2016,Haifa,9,10,9,9,12
2,21/12/2016,22/12/2016,Haifa,9,10,8,9,8
1,22/12/2016,22/12/2016,Jerusalem,7,7,8,7,6
2,21/12/2016,22/12/2016,Jerusalem,7,5,8,7,6
1,22/12/2016,22/12/2016,Lod,10,8,10,10,9
2,21/12/2016,22/12/2016,Lod,10,8,10,9,9
1,22/12/2016,22/12/2016,Mizpe Ramon,6,6,7,7,7
2,21/12/2016,22/12/2016,Mizpe Ramon,6,5,6,7,7
1,22/12/2016,22/12/2016,Nazareth,7,8,8,6,8
2,21/12/2016,22/12/2016,Nazareth,7,8,7,5,8
1,22/12/2016,22/12/2016,Qazrin,7,8,9,8,6
2,21/12/2016,22/12/2016,Qazrin,7,8,8,7,7
1,22/12/2016,22/12/2016,Tel Aviv,11,10,9,9,12
2,21/12/2016,22/12/2016,Tel Aviv,11,8,9,6,11
1,22/12/2016,22/12/2016,Tiberias,10,8,10,8,7
2,21/12/2016,22/12/2016,Tiberias,10,8,9,9,7
1,22/12/2016,22/12/2016,Zefat,3,7,7,5,6
2,21/12/2016,22/12/2016,Zefat,3,7,6,6,7
1,23/12/2016,23/12/2016,Afula,3,8,8,7,8
2,22/12/2016,23/12/2016,Afula,3,7,8,8,9
1,23/12/2016,23/12/2016,Ashdod,10,11,11,12,11
2,22/12/2016,23/12/2016,Ashdod,10,12,10,12,13
1,23/12/2016,23/12/2016,Beer Sheva,5,6,7,9,6
2,22/12/2016,23/12/2016,Beer Sheva,5,6,8,10,9
1,23/12/2016,23/12/2016,Bet Shean,7,8,7,8,8
2,22/12/2016,23/12/2016,Bet Shean,7,9,8,10,11
1,23/12/2016,23/12/2016,Elat,12,13,13,12,12
2,22/12/2016,23/12/2016,Elat,12,14,13,13,13
1,23/12/2016,23/12/2016,En Gedi,13,13,13,12,12
2,22/12/2016,23/12/2016,En Gedi,13,14,13,12,12
1,23/12/2016,23/12/2016,Haifa,10,9,8,10,9
2,22/12/2016,23/12/2016,Haifa,10,10,9,10,12
1,23/12/2016,23/12/2016,Jerusalem,7,5,6,6,6
2,22/12/2016,23/12/2016,Jerusalem,7,7,7,7,7
1,23/12/2016,23/12/2016,Lod,8,7,9,11,9
2,22/12/2016,23/12/2016,Lod,8,9,10,11,11
1,23/12/2016,23/12/2016,Mizpe Ramon,7,5,7,6,6
2,22/12/2016,23/12/2016,Mizpe Ramon,7,5,7,7,7
1,23/12/2016,23/12/2016,Nazareth,7,7,7,6,7
2,22/12/2016,23/12/2016,Nazareth,7,8,8,8,8
1,23/12/2016,23/12/2016,Qazrin,8,7,7,7,7
2,22/12/2016,23/12/2016,Qazrin,8,8,7,8,7
1,23/12/2016,23/12/2016,Tel Aviv,9,9,9,10,11
2,22/12/2016,23/12/2016,Tel Aviv,9,10,10,11,11
1,23/12/2016,23/12/2016,Tiberias,9,8,9,8,7
2,22/12/2016,23/12/2016,Tiberias,9,9,9,9,7
1,23/12/2016,23/12/2016,Zefat,6,6,6,5,7
2,22/12/2016,23/12/2016,Zefat,6,7,6,6,7
1,24/12/2016,24/12/2016,Afula,7,8,9,10,8
2,23/12/2016,24/12/2016,Afula,7,8,9,11,9
1,24/12/2016,24/12/2016,Ashdod,13,11,10,10,11
2,23/12/2016,24/12/2016,Ashdod,13,12,10,10,11
1,24/12/2016,24/12/2016,Beer Sheva,9,6,6,6,8
2,23/12/2016,24/12/2016,Beer Sheva,9,6,6,6,8
1,24/12/2016,24/12/2016,Bet Shean,7,8,10,12,8
2,23/12/2016,24/12/2016,Bet Shean,7,9,11,11,7
1,24/12/2016,24/12/2016,Elat,13,8,8,8,8
2,23/12/2016,24/12/2016,Elat,13,8,8,7,9
1,24/12/2016,24/12/2016,En Gedi,13,13,12,11,13
2,23/12/2016,24/12/2016,En Gedi,13,12,13,9,13
1,24/12/2016,24/12/2016,Haifa,8,9,9,10,11
2,23/12/2016,24/12/2016,Haifa,8,10,9,10,9
1,24/12/2016,24/12/2016,Jerusalem,7,6,6,5,6
2,23/12/2016,24/12/2016,Jerusalem,7,6,6,5,6
1,24/12/2016,24/12/2016,Lod,9,8,9,8,9
2,23/12/2016,24/12/2016,Lod,9,7,9,9,9
1,24/12/2016,24/12/2016,Mizpe Ramon,7,4,6,4,6
2,23/12/2016,24/12/2016,Mizpe Ramon,7,4,5,4,6
1,24/12/2016,24/12/2016,Nazareth,7,8,7,9,7
2,23/12/2016,24/12/2016,Nazareth,7,7,7,9,7
1,24/12/2016,24/12/2016,Qazrin,7,9,7,8,7
2,23/12/2016,24/12/2016,Qazrin,7,9,7,7,7
1,24/12/2016,24/12/2016,Tel Aviv,10,9,9,8,11
2,23/12/2016,24/12/2016,Tel Aviv,10,10,9,9,9
1,24/12/2016,24/12/2016,Tiberias,10,9,10,11,7
2,23/12/2016,24/12/2016,Tiberias,10,10,10,11,8
1,24/12/2016,24/12/2016,Zefat,5,7,7,5,7
2,23/12/2016,24/12/2016,Zefat,5,7,6,5,7
1,25/12/2016,25/12/2016,Afula,9,7,11,11,9
2,24/12/2016,25/12/2016,Afula,9,8,10,10,9
1,25/12/2016,25/12/2016,Ashdod,10,12,12,12,12
2,24/12/2016,25/12/2016,Ashdod,10,12,12,11,12
1,25/12/2016,25/12/2016,Beer Sheva,7,8,9,9,9
2,24/12/2016,25/12/2016,Beer Sheva,7,8,9,9,9
1,25/12/2016,25/12/2016,Bet Shean,11,9,12,12,9
2,24/12/2016,25/12/2016,Bet Shean,11,10,12,12,11
1,25/12/2016,25/12/2016,Elat,8,10,11,8,10
2,24/12/2016,25/12/2016,Elat,8,10,10,10,10
1,25/12/2016,25/12/2016,En Gedi,11,13,14,13,13
2,24/12/2016,25/12/2016,En Gedi,11,13,14,12,13
1,25/12/2016,25/12/2016,Haifa,8,10,11,10,11
2,24/12/2016,25/12/2016,Haifa,8,10,11,9,9
1,25/12/2016,25/12/2016,Jerusalem,5,8,9,7,7
2,24/12/2016,25/12/2016,Jerusalem,5,8,8,7,7
1,25/12/2016,25/12/2016,Lod,9,9,11,11,10
2,24/12/2016,25/12/2016,Lod,9,9,10,10,10
1,25/12/2016,25/12/2016,Mizpe Ramon,4,5,7,5,6
2,24/12/2016,25/12/2016,Mizpe Ramon,4,5,6,5,7
1,25/12/2016,25/12/2016,Nazareth,8,8,9,9,8
2,24/12/2016,25/12/2016,Nazareth,8,8,9,9,7
1,25/12/2016,25/12/2016,Qazrin,8,9,8,8,7
2,24/12/2016,25/12/2016,Qazrin,8,9,8,8,7
1,25/12/2016,25/12/2016,Tel Aviv,9,10,11,10,12
2,24/12/2016,25/12/2016,Tel Aviv,9,10,11,10,10
1,25/12/2016,25/12/2016,Tiberias,12,10,11,10,8
2,24/12/2016,25/12/2016,Tiberias,12,10,11,11,7
1,25/12/2016,25/12/2016,Zefat,4,7,8,6,7
2,24/12/2016,25/12/2016,Zefat,4,7,8,6,7
1,26/12/2016,26/12/2016,Afula,8,8,8,9,9
2,25/12/2016,26/12/2016,Afula,8,8,9,9,9
1,26/12/2016,26/12/2016,Ashdod,11,12,13,12,12
2,25/12/2016,26/12/2016,Ashdod,11,12,11,12,12
1,26/12/2016,26/12/2016,Beer Sheva,8,8,8,8,9
2,25/12/2016,26/12/2016,Beer Sheva,8,8,8,9,9
1,26/12/2016,26/12/2016,Bet Shean,11,10,10,10,9
2,25/12/2016,26/12/2016,Bet Shean,11,10,9,10,12
1,26/12/2016,26/12/2016,Elat,9,9,10,9,10
2,25/12/2016,26/12/2016,Elat,9,9,10,10,11
1,26/12/2016,26/12/2016,En Gedi,14,14,14,13,14
2,25/12/2016,26/12/2016,En Gedi,14,14,13,11,14
1,26/12/2016,26/12/2016,Haifa,9,10,8,8,9
2,25/12/2016,26/12/2016,Haifa,9,10,9,9,9
1,26/12/2016,26/12/2016,Jerusalem,6,7,7,7,7
2,25/12/2016,26/12/2016,Jerusalem,6,8,7,6,7
1,26/12/2016,26/12/2016,Lod,11,8,10,8,9
2,25/12/2016,26/12/2016,Lod,11,8,10,8,10
1,26/12/2016,26/12/2016,Mizpe Ramon,6,5,6,5,7
2,25/12/2016,26/12/2016,Mizpe Ramon,6,6,6,5,7
1,26/12/2016,26/12/2016,Nazareth,8,8,6,8,6
2,25/12/2016,26/12/2016,Nazareth,8,7,7,7,7
1,26/12/2016,26/12/2016,Qazrin,7,8,6,7,6
2,25/12/2016,26/12/2016,Qazrin,7,8,7,7,7
1,26/12/2016,26/12/2016,Tel Aviv,10,10,10,9,12
2,25/12/2016,26/12/2016,Tel Aviv,10,10,10,9,10
1,26/12/2016,26/12/2016,Tiberias,11,9,9,9,6
2,25/12/2016,26/12/2016,Tiberias,11,10,10,10,7
1,26/12/2016,26/12/2016,Zefat,5,6,5,4,6
2,25/12/2016,26/12/2016,Zefat,5,6,6,3,7
1,27/12/2016,27/12/2016,Afula,9,5,9,7,8
2,26/12/2016,27/12/2016,Afula,9,5,8,7,8
1,27/12/2016,27/12/2016,Ashdod,11,12,10,10,10
2,26/12/2016,27/12/2016,Ashdod,11,12,10,10,11
1,27/12/2016,27/12/2016,Beer Sheva,8,7,8,6,8
2,26/12/2016,27/12/2016,Beer Sheva,8,7,8,8,8
1,27/12/2016,27/12/2016,Bet Shean,9,8,11,9,8
2,26/12/2016,27/12/2016,Bet Shean,9,8,10,9,9
1,27/12/2016,27/12/2016,Elat,10,8,9,7,9
2,26/12/2016,27/12/2016,Elat,10,9,8,7,9
1,27/12/2016,27/12/2016,En Gedi,14,12,13,11,12
2,26/12/2016,27/12/2016,En Gedi,14,12,13,11,13
1,27/12/2016,27/12/2016,Haifa,8,7,10,8,8
2,26/12/2016,27/12/2016,Haifa,8,7,9,9,8
1,27/12/2016,27/12/2016,Jerusalem,4,6,7,5,6
2,26/12/2016,27/12/2016,Jerusalem,4,5,7,5,6
1,27/12/2016,27/12/2016,Lod,10,8,10,8,9
2,26/12/2016,27/12/2016,Lod,10,7,10,9,9
1,27/12/2016,27/12/2016,Mizpe Ramon,5,5,6,5,5
2,26/12/2016,27/12/2016,Mizpe Ramon,5,5,7,4,6
1,27/12/2016,27/12/2016,Nazareth,6,6,7,6,6
2,26/12/2016,27/12/2016,Nazareth,6,6,7,7,6
1,27/12/2016,27/12/2016,Qazrin,6,6,8,6,5
2,26/12/2016,27/12/2016,Qazrin,6,6,7,7,6
1,27/12/2016,27/12/2016,Tel Aviv,8,9,9,8,9
2,26/12/2016,27/12/2016,Tel Aviv,8,9,9,8,9
1,27/12/2016,27/12/2016,Tiberias,11,9,11,8,6
2,26/12/2016,27/12/2016,Tiberias,11,9,11,10,6
1,27/12/2016,27/12/2016,Zefat,2,5,7,4,5
2,26/12/2016,27/12/2016,Zefat,2,5,7,4,6
1,28/12/2016,28/12/2016,Afula,4,6,8,6,7
2,27/12/2016,28/12/2016,Afula,4,6,7,6,8
1,28/12/2016,28/12/2016,Ashdod,10,8,9,10,10
2,27/12/2016,28/12/2016,Ashdod,10,11,9,9,10
1,28/12/2016,28/12/2016,Beer Sheva,8,6,6,7,6
2,27/12/2016,28/12/2016,Beer Sheva,8,6,7,7,6
1,28/12/2016,28/12/2016,Bet Shean,7,6,8,6,7
2,27/12/2016,28/12/2016,Bet Shean,7,6,7,7,9
1,28/12/2016,28/12/2016,Elat,8,9,9,8,10
2,27/12/2016,28/12/2016,Elat,8,9,8,7,10
1,28/12/2016,28/12/2016,En Gedi,13,12,12,11,12
2,27/12/2016,28/12/2016,En Gedi,13,12,11,11,12
1,28/12/2016,28/12/2016,Haifa,7,8,9,8,8
2,27/12/2016,28/12/2016,Haifa,7,8,7,9,9
1,28/12/2016,28/12/2016,Jerusalem,5,5,6,5,6
2,27/12/2016,28/12/2016,Jerusalem,5,4,6,6,7
1,28/12/2016,28/12/2016,Lod,9,8,10,8,8
2,27/12/2016,28/12/2016,Lod,9,8,9,9,8
1,28/12/2016,28/12/2016,Mizpe Ramon,4,3,6,4,6
2,27/12/2016,28/12/2016,Mizpe Ramon,4,3,6,6,6
1,28/12/2016,28/12/2016,Nazareth,6,6,6,7,6
2,27/12/2016,28/12/2016,Nazareth,6,6,6,7,8
1,28/12/2016,28/12/2016,Qazrin,6,5,6,5,7
2,27/12/2016,28/12/2016,Qazrin,6,5,6,6,7
1,28/12/2016,28/12/2016,Tel Aviv,9,9,9,7,8
2,27/12/2016,28/12/2016,Tel Aviv,9,9,8,7,8
1,28/12/2016,28/12/2016,Tiberias,9,9,10,8,6
2,27/12/2016,28/12/2016,Tiberias,9,9,9,11,7
1,28/12/2016,28/12/2016,Zefat,2,4,5,3,7
2,27/12/2016,28/12/2016,Zefat,2,4,5,3,7
1,29/12/2016,29/12/2016,Afula,4,8,8,7,10
2,28/12/2016,29/12/2016,Afula,4,8,8,7,8
1,29/12/2016,29/12/2016,Ashdod,9,12,9,11,12
2,28/12/2016,29/12/2016,Ashdod,9,12,9,11,12
1,29/12/2016,29/12/2016,Beer Sheva,4,7,7,7,7
2,28/12/2016,29/12/2016,Beer Sheva,4,8,7,9,8
1,29/12/2016,29/12/2016,Bet Shean,6,10,9,7,10
2,28/12/2016,29/12/2016,Bet Shean,6,10,8,9,10
1,29/12/2016,29/12/2016,Elat,8,9,9,8,9
2,28/12/2016,29/12/2016,Elat,8,9,10,9,9
1,29/12/2016,29/12/2016,En Gedi,10,13,13,11,14
2,28/12/2016,29/12/2016,En Gedi,10,13,13,12,14
1,29/12/2016,29/12/2016,Haifa,9,9,10,9,10
2,28/12/2016,29/12/2016,Haifa,9,10,9,9,9
1,29/12/2016,29/12/2016,Jerusalem,6,6,6,6,8
2,28/12/2016,29/12/2016,Jerusalem,6,6,6,7,8
1,29/12/2016,29/12/2016,Lod,7,9,9,9,10
2,28/12/2016,29/12/2016,Lod,7,9,9,10,10
1,29/12/2016,29/12/2016,Mizpe Ramon,4,5,6,5,6
2,28/12/2016,29/12/2016,Mizpe Ramon,4,5,5,7,6
1,29/12/2016,29/12/2016,Nazareth,7,8,7,8,8
2,28/12/2016,29/12/2016,Nazareth,7,8,7,8,8
1,29/12/2016,29/12/2016,Qazrin,7,5,7,5,8
2,28/12/2016,29/12/2016,Qazrin,7,6,7,7,8
1,29/12/2016,29/12/2016,Tel Aviv,8,10,8,8,10
2,28/12/2016,29/12/2016,Tel Aviv,8,11,9,9,10
1,29/12/2016,29/12/2016,Tiberias,11,10,10,8,8
2,28/12/2016,29/12/2016,Tiberias,11,10,9,10,8
1,29/12/2016,29/12/2016,Zefat,3,6,6,4,8
2,28/12/2016,29/12/2016,Zefat,3,7,6,5,8
1,30/12/2016,30/12/2016,Afula,8,7,7,7,9
2,29/12/2016,30/12/2016,Afula,8,7,8,6,9
1,30/12/2016,30/12/2016,Ashdod,12,12,11,12,11
2,29/12/2016,30/12/2016,Ashdod,12,12,11,9,12
1,30/12/2016,30/12/2016,Beer Sheva,4,6,7,9,7
2,29/12/2016,30/12/2016,Beer Sheva,4,6,7,8,8
1,30/12/2016,30/12/2016,Bet Shean,6,7,8,8,10
2,29/12/2016,30/12/2016,Bet Shean,6,7,9,6,9
1,30/12/2016,30/12/2016,Elat,10,10,8,11,8
2,29/12/2016,30/12/2016,Elat,10,10,9,8,9
1,30/12/2016,30/12/2016,En Gedi,12,12,12,12,13
2,29/12/2016,30/12/2016,En Gedi,12,12,13,11,13
1,30/12/2016,30/12/2016,Haifa,10,8,8,9,8
2,29/12/2016,30/12/2016,Haifa,10,8,9,9,8
1,30/12/2016,30/12/2016,Jerusalem,6,6,7,6,6
2,29/12/2016,30/12/2016,Jerusalem,6,6,6,6,7
1,30/12/2016,30/12/2016,Lod,11,7,9,9,9
2,29/12/2016,30/12/2016,Lod,11,8,9,7,9
1,30/12/2016,30/12/2016,Mizpe Ramon,5,4,6,5,6
2,29/12/2016,30/12/2016,Mizpe Ramon,5,4,6,6,7
1,30/12/2016,30/12/2016,Nazareth,8,6,6,7,7
2,29/12/2016,30/12/2016,Nazareth,8,6,7,6,7
1,30/12/2016,30/12/2016,Qazrin,7,5,6,7,6
2,29/12/2016,30/12/2016,Qazrin,7,5,7,5,6
1,30/12/2016,30/12/2016,Tel Aviv,11,9,8,8,9
2,29/12/2016,30/12/2016,Tel Aviv,11,9,8,7,9
1,30/12/2016,30/12/2016,Tiberias,11,8,9,12,7
2,29/12/2016,30/12/2016,Tiberias,11,8,9,8,6
1,30/12/2016,30/12/2016,Zefat,5,5,5,4,6
2,29/12/2016,30/12/2016,Zefat,5,4,5,4,6
1,31/12/2016,31/12/2016,Afula,3,5,7,9,6
2,30/12/2016,31/12/2016,Afula,3,6,8,7,6
1,31/12/2016,31/12/2016,Ashdod,10,11,10,11,9
2,30/12/2016,31/12/2016,Ashdod,10,11,10,10,9
1,31/12/2016,31/12/2016,Beer Sheva,4,3,6,6,5
2,30/12/2016,31/12/2016,Beer Sheva,4,3,6,7,5
1,31/12/2016,31/12/2016,Bet Shean,4,7,7,9,9
2,30/12/2016,31/12/2016,Bet Shean,4,6,8,8,7
1,31/12/2016,31/12/2016,Elat,9,9,8,6,9
2,30/12/2016,31/12/2016,Elat,9,10,8,5,7
1,31/12/2016,31/12/2016,En Gedi,12,12,11,10,11
2,30/12/2016,31/12/2016,En Gedi,12,12,11,10,11
1,31/12/2016,31/12/2016,Haifa,9,6,8,9,7
2,30/12/2016,31/12/2016,Haifa,9,6,8,8,6
1,31/12/2016,31/12/2016,Jerusalem,6,4,5,5,4
2,30/12/2016,31/12/2016,Jerusalem,6,4,5,4,5
1,31/12/2016,31/12/2016,Lod,8,6,9,8,7
2,30/12/2016,31/12/2016,Lod,8,5,9,8,7
1,31/12/2016,31/12/2016,Mizpe Ramon,4,2,5,3,4
2,30/12/2016,31/12/2016,Mizpe Ramon,4,3,4,4,4
1,31/12/2016,31/12/2016,Nazareth,6,5,6,8,5
2,30/12/2016,31/12/2016,Nazareth,6,6,6,6,5
